Frame,GT_1 mm_R1,GT_1 mm_R2,GT_1 mm_R3,GT_1 mm_R4,GT_1 mm_R5,GT_2 mm_R1,GT_2 mm_R2,GT_2 mm_R3,GT_2 mm_R4,GT_2 mm_R5,GT_3 mm_R1,GT_3 mm_R2,GT_3 mm_R3,GT_3 mm_R4,GT_3 mm_R5,GT_4 mm_R1,GT_4 mm_R2,GT_4 mm_R3,GT_4 mm_R4,GT_4 mm_R5,GT_5 mm_R1,GT_5 mm_R2,GT_5 mm_R3,GT_5 mm_R4,GT_5 mm_R5,Ours_1 mm_R1,Ours_1 mm_R2,Ours_1 mm_R3,Ours_1 mm_R4,Ours_1 mm_R5,Ours_2 mm_R1,Ours_2 mm_R2,Ours_2 mm_R3,Ours_2 mm_R4,Ours_2 mm_R5,Ours_3 mm_R1,Ours_3 mm_R2,Ours_3 mm_R3,Ours_3 mm_R4,Ours_3 mm_R5,Ours_4 mm_R1,Ours_4 mm_R2,Ours_4 mm_R3,Ours_4 mm_R4,Ours_4 mm_R5,Ours_5 mm_R1,Ours_5 mm_R2,Ours_5 mm_R3,Ours_5 mm_R4,Ours_5 mm_R5
29,0.18644785635161337,0.16960537120327154,0.06755019221396011,0.11309695944325865,0.1476694919098349,0.3728962155417543,0.33921178730642243,0.13510172412637558,0.2261953255716737,0.2953398879623303,0.559344619584549,0.5088178185731668,0.20265264870667501,0.33929346209385786,0.4430101268067535,0.7457928014716322,0.6784239624829304,0.270203986265695,0.4523918957294386,0.590680500329298,0.9322413740246951,0.8480300827691352,0.33775464734943106,0.5654898266112915,0.7383508946806013,0.17867260719372746,0.15476718886386648,0.051518052120383774,0.09641811912221986,0.12485572733924728,0.35663641066075336,0.33068597448096904,0.107824587608296,0.1962283070356417,0.2538152909004388,0.5066098007331551,0.44598505479318273,0.1639364762591697,0.2880925825340401,0.3752119267017503,0.6924217990348495,0.6189144065872338,0.1997139159424032,0.3761983188099029,0.4950295172159215,0.9007191140893607,0.8034856832335441,0.3296534478840232,0.5345688317866146,0.6317989287087056
30,0.19287708266663037,0.17545394165129916,0.06987973339631467,0.11699712485264203,0.15276153233984194,0.3857546919922936,0.35090856892988814,0.13976025102048364,0.23399514995000226,0.3055239798365355,0.5786322912290498,0.5263630578827069,0.20964072082126808,0.35099343926068266,0.45828632612042214,0.7715098569596045,0.7018178543058881,0.27952128021714556,0.46799146100371664,0.6110487781565659,0.9643875325111931,0.8772725029336579,0.34940167630211594,0.5849898848017983,0.7638112080631485,0.18579742485122516,0.16102837547633117,0.053751392028270666,0.10086560806404093,0.13008793354772896,0.37128882269430286,0.3440432110335498,0.1124227049447318,0.2043150236956645,0.264108517312298,0.5258078707611276,0.46266079089784373,0.16983184242870225,0.29926516405412834,0.39019295231348916,0.7182151794803601,0.6415626630359811,0.20729224540245977,0.39173602857663414,0.514860358732045,0.9305762912070673,0.8315003860907447,0.340952656063759,0.5536523354694048,0.6547884971025617
31,0.199306394542047,0.18130250936103154,0.0722090762913417,0.12089696901861835,0.15785356636306536,0.39861323753201766,0.36260549971442624,0.14441907618504965,0.24179465956870175,0.31570809278417655,0.5979200896419834,0.54390871568483,0.21662882325823574,0.36269329627154673,0.4735625757942907,0.797226805219775,0.7252116763586329,0.2888387601531985,0.48359118858932243,0.631417112168048,0.9965337789344619,0.9065149232418223,0.36104824243286127,0.6044895531710465,0.7892714632597704,0.19290412256675926,0.16728930403557532,0.055991424041533254,0.10529441342220158,0.13528580397300138,0.3858625916392552,0.35737790641217804,0.11698083839105297,0.21240603048431686,0.27431469996875735,0.5450712648792859,0.4793364674387218,0.17572041805708696,0.3104484659573251,0.40504630609451675,0.7439829912265088,0.6642181703453768,0.21484481555616367,0.40711909280069886,0.5345166892602813,0.9606196151151133,0.8595683416264494,0.352207449204731,0.5727062920800872,0.6777063448842255
32,0.20573573599870404,0.18715094702296312,0.07453861179653479,0.12479694330764492,0.1629457308485318,0.41147161984088665,0.37430264825763465,0.14907748267538923,0.2495948979887128,0.3258922020377706,0.617207879872589,0.5614542064622987,0.22361701524695932,0.374393069145946,0.48883891234526,0.8229438141943896,0.748605736728108,0.298156072110067,0.4991913730347143,0.6517853644031742,1.028680030449649,0.9357573980008094,0.37269520242219595,0.6239891846368459,0.8147319605755179,0.19882512958985502,0.1725245252933404,0.05784657043406307,0.10896962336050606,0.13960263583011093,0.3979428297151713,0.3684441052958344,0.12074837406089219,0.21908807843027417,0.2827465521782111,0.5611687334821274,0.4932022694315759,0.18060338957228136,0.3197600560837735,0.417312309944908,0.7653595953501658,0.683078466785573,0.22111994810293875,0.41981670864021603,0.5507900393381218,0.9858041493388067,0.8830064696708024,0.36154795692623926,0.5885582284748997,0.6967506656139407
33,0.21216491025243334,0.1929994412490293,0.07686796109503613,0.1286969917191875,0.16803767071562656,0.4243302255403502,0.3859994435305677,0.15373641350797432,0.2573945824552977,0.3360763028374355,0.6364955868334391,0.5789995259563976,0.23060495257066993,0.386092716957075,0.5041150465582408,0.8486609847076196,0.7719997589231,0.3074735810757916,0.5147907950802633,0.6721538296481125,1.0608263389588544,0.9649997855918319,0.38434178216118586,0.6434885382067571,0.8401923971463577,0.20590081686818668,0.1788018680098145,0.06005983345120077,0.11336105270997024,0.1447604499460726,0.41238986303115793,0.38162801513493955,0.12524174509548144,0.2270576831290862,0.2927595667148715,0.5804859094443637,0.5098052667284312,0.18645195297060166,0.330915749852104,0.43191817356896667,0.7908945768116803,0.7056291436067238,0.22859837028556387,0.4349197596668924,0.5702457335757243,1.0161248082233763,0.9111802131263658,0.37268886416104435,0.6075161063663402,0.71949832720807
34,0.21859429580539388,0.19884789257612612,0.07919717563717674,0.1325967980502262,0.17312997634287844,0.4371886308796663,0.39769656792284436,0.1583950783115968,0.2651944464349407,0.3462604697257092,0.6557833867364713,0.5965450447002197,0.2375930986506443,0.39779261283460443,0.5193913524253027,0.8743779372903939,0.7953935260377356,0.3167907355282361,0.5303902822297899,0.6925222143098354,1.0929725391358844,0.9942422756623868,0.39598859681654863,0.6629886323210143,0.8656528393611919,0.2129386407923996,0.18502096257184802,0.062281023740292416,0.11769488967038633,0.14986826662530114,0.4267373738318046,0.39469845532993786,0.12971744027910928,0.23499080315302828,0.30272253169714286,0.5997814108082952,0.5263528110137129,0.19230486441793707,0.3420487826141727,0.4464170806476863,0.8162729267057757,0.7280633463547763,0.23603396806787327,0.44991402865034946,0.5895982837261649,1.0465163236991717,0.939314739279113,0.38381500197364615,0.6263615346683369,0.7421669846381084
35,0.22502338737304442,0.20469636993878487,0.08152662189179637,0.1364966964351557,0.1782219059549743,0.45004720952783317,0.4093934543178555,0.16305387726147655,0.2729945341555968,0.3564448237272775,0.6750711304910939,0.6140905743233279,0.24458099756045357,0.4094926478299554,0.5346676013420795,0.9000948201952422,0.8187876051337479,0.32610810476592333,0.5459902070707011,0.7128903870493775,1.1251188645296433,1.023484690380398,0.40763524292136594,0.6824879927216262,0.8911132506592297,0.21876515597606583,0.19017586281071236,0.06412382091132844,0.1212540950499297,0.15409202632345298,0.4386270961294849,0.4055038724698413,0.1334220620604498,0.2415476169758727,0.31096785805962823,0.615815930101149,0.5400882872061307,0.19714850611484805,0.35132025461235894,0.4584020118375806,0.8373388841356058,0.7466783450853041,0.24221913115629073,0.4623967812460389,0.605656486392372,1.0719430121343465,0.9626774147111551,0.3930674619381281,0.6419727792898473,0.7609849074075687
36,0.2314526268691956,0.2105448700368099,0.08385571583387308,0.1403967641477207,0.18331396477668255,0.4629058244907338,0.4210904857205763,0.1677125342237736,0.2807947265050441,0.36662905889895403,0.6943588708475849,0.6316360696778827,0.2515690842164631,0.4211924718166007,0.5499439141479916,0.925811908714367,0.8421815158649134,0.3354255569275882,0.5615899636776086,0.7332586859744364,1.1572650177375365,1.0527271793816617,0.41928182394241986,0.7019880689161353,0.9165735069865839,0.2257093517711258,0.19632332532180596,0.06632267867079725,0.12552183683386423,0.15912482252359506,0.4528320766691698,0.41840463634145986,0.13784055706937376,0.24933536514869054,0.32076797393306017,0.6349828125837299,0.5564719123244863,0.2029559976506942,0.3623935205120302,0.4726770724453113,0.8625417326525553,0.7689280989159126,0.24964770427770502,0.47729766314665106,0.624770377488849,1.1024234269695459,0.9904774671578475,0.4041283337365582,0.6605442586401368,0.7834424976888901
37,0.23788195386794428,0.21639340980265911,0.0861851950928167,0.14429645034671143,0.1884061241352361,0.4757642669611916,0.43278734997236007,0.172371020772019,0.2885941990253898,0.37681315588829895,0.7136465891590643,0.6491814510153153,0.25855719411749584,0.4328922175713639,0.5652201055326285,0.9515289475236766,0.8655754520248408,0.3447428996210302,0.5771896559727623,0.7536270885072172,1.189411270808859,1.0819695357151067,0.43092869648913046,0.7214871167706968,0.9420339716728352,0.23261019238639769,0.20245269305712896,0.06852564143989379,0.1297560475389899,0.1641177722652081,0.46689414510109917,0.4311603958319863,0.1422724590981899,0.257091703827603,0.3304983225484425,0.6540749568475961,0.5727997758115307,0.20873807121472604,0.37342385927467187,0.48681094641410155,0.8875976070200776,0.7910434398373177,0.25711055719170933,0.4920987285208197,0.6437127958870867,1.1327495025864678,1.0180446826425458,0.41524953701428313,0.678988498049929,0.8057011430311294
38,0.24431120118386776,0.2222417273129041,0.08851446141508389,0.14819663236564778,0.19349798124381382,0.48862274407522494,0.4444844293405766,0.17702991289645423,0.29639401480972466,0.38699724453891204,0.7329343848780797,0.6667268859665672,0.26554510338505927,0.4445921275771162,0.5804961999907166,0.9772460074447624,0.8889694218905991,0.35406026187713247,0.5927894659824336,0.7739953271372881,1.22155757744925,1.11121180308946,0.4425753507417147,0.7409868845014925,0.9674945490951936,0.23832387240082495,0.20755025321144763,0.07035847749359952,0.1332369926204683,0.1682455550113547,0.47844937417308914,0.44169184802059336,0.145955366927583,0.26352578133828686,0.3385430443595818,0.6699030317090819,0.586372088861913,0.21353323274526467,0.3826371260845681,0.49848811673513194,0.9082657583079428,0.8094592368854876,0.26334203829333636,0.5043671130533102,0.659351691247917,1.1578564488685668,1.0408892504777523,0.4245057705836014,0.6943155643375878,0.824160101630466
39,0.2507404121978096,0.22809021679608515,0.0908438348860087,0.15209643717086635,0.19859020908570219,0.5014813024428642,0.45618153945417106,0.18168846097921393,0.3041941368488596,0.39718154512917814,0.7522220970427211,0.6842722090995517,0.2725333719088684,0.45629195860981187,0.5957725695019372,1.0029631231823242,0.9123633908439045,0.3633773839549864,0.6083892546706794,0.7943636241785539,1.2537038468318666,1.1404542783844684,0.4542219749863391,0.7604866174750234,0.9929547299785594,0.2451170059810592,0.21362733326390645,0.07250252739804498,0.13739195164849544,0.1731730332913054,0.4920722660593613,0.45419703079300017,0.15036451484258254,0.27123184755552227,0.34813862348630287,0.6887794163901532,0.6025721865392304,0.21925814798069787,0.39364158181953113,0.5123735314728859,0.9328700659667132,0.8314601077466415,0.27076685022990626,0.5190569380914807,0.6779826594654464,1.1878740539424884,1.0681598329429935,0.4355954973807719,0.7126325869607474,0.8461705804931186
40,0.25716970017870616,0.23393880553917262,0.09317331012094483,0.1559963366706202,0.20368244144151446,0.5143398479257446,0.4678783576260958,0.1863474726132183,0.3119941917117051,0.40736559371002157,0.7715098569596045,0.7018178543058881,0.27952128021714556,0.46799146100371664,0.6110487781565659,1.028680030449649,0.9357573980008094,0.37269520242219595,0.6239891846368459,0.8147319605755179,1.2858499941484964,1.169696695409115,0.46586862390713885,0.7799863316130912,1.01841508816073,0.2519832826959558,0.2197774171060845,0.07472398746262247,0.14153666646297747,0.17815402077542397,0.505704139011329,0.466780579532111,0.1548260063259151,0.2789421368618915,0.35778892841962867,0.708719423276947,0.6198225624045249,0.22533723164910396,0.40504399952835074,0.5267723821783064,0.9590151771855364,0.8549439760740218,0.2786223781822301,0.5340527402713048,0.6973000311002558,1.2191606212335864,1.096263372375532,0.4472437819800839,0.7312624017212532,0.8689647638333955
41,0.26359898320558006,0.2397872961396403,0.0955027109102438,0.15989633605898326,0.20877456580136336,0.5271982516408625,0.4795753073348589,0.19100577884656075,0.31979398027846123,0.41754965185632487,0.7907975739080526,0.7193632986850734,0.28650931308082456,0.47969135768915105,0.6263249928811291,1.0543969962612485,0.9591513503338337,0.38201260823269156,0.6395886171727155,0.8351001838353217,1.3179963810524693,1.1989393265525579,0.4775156319982185,0.7994863632669144,1.0438757223903594,0.2581121588111084,0.22523590671689436,0.07684860846103976,0.14506838258905821,0.18255917974998448,0.5175840871101434,0.4778918697638236,0.15881567310611375,0.2853730945168645,0.36604890492105546,0.7288801959138846,0.637672726654505,0.23155119821618123,0.4158920727983479,0.5407644143000678,0.9861374926529004,0.8792289272102101,0.2865646409366127,0.5476713954359396,0.7159130444239163,1.249777613068539,1.122630245488035,0.4586370408269285,0.7481506669037019,0.8909447685053346
42,0.2700281370366515,0.2456358035275161,0.09783224372051173,0.16379638843578498,0.2138665923068882,0.5400568467451158,0.49127229884816476,0.195664646529224,0.3275940700438063,0.4277337581440893,0.810085359938914,0.7369087334033048,0.29349729448895223,0.49139098295657135,0.6416012778488112,1.0801139753331916,0.982545224784363,0.39132981046897014,0.65518829761036,0.8554686874061084,1.3501426916084407,1.2281815734830994,0.489162386985747,0.8189859228947973,1.0693358685979708,0.26539946425416966,0.23172943282995903,0.0793915958957053,0.149310019235912,0.18779801203129926,0.5317095877040465,0.49111560076053606,0.16360212895068554,0.29309664306851696,0.37589051302728316,0.752875869009924,0.6589518210953145,0.23899698731780333,0.42882881168495873,0.5574009320179811,1.018497063424344,0.9082057636688895,0.29606590282350087,0.5640103506874296,0.7381719647739463,1.2863216074805675,1.1541491167316282,0.47225290463157427,0.7684048060968098,0.9172302795431604
43,0.2764574007787639,0.2514842542806719,0.10016144575400257,0.16769602465189043,0.21895859996649622,0.5529152847416211,0.5029693288922676,0.20032332683293763,0.33539367270080916,0.43791816095680136,0.8293731044051326,0.7544542086467071,0.30048532097361447,0.5030910418027478,0.6568774456714569,1.1058310958576598,1.0059390161788948,0.40064707177330433,0.6707881875341148,0.8758369662861002,1.382288852820712,1.2574239906977742,0.5008088783758252,0.8384855299477745,1.094796261903633,0.27263761125551345,0.23817096553014222,0.08191968641962205,0.15356762300728766,0.19297621545738664,0.5456704919252008,0.5041744803345293,0.16836035029334673,0.30080347460925,0.3856596188584548,0.7766381261032409,0.6800000512740705,0.2464139104809828,0.441703587468253,0.5739033157108969,1.050487847333285,0.9367881733721893,0.3054949877573763,0.5804238262900713,0.7602943198525809,1.3226056067139607,1.1855148255290682,0.48576647457046146,0.7885954329176535,0.9432891803348196
44,0.28288670153317297,0.25733268318736713,0.10249053115291311,0.17159620193418854,0.2240508180281425,0.5657737938967923,0.5146662349788147,0.20498210544578088,0.3431932840817006,0.4481021536984551,0.8486609847076196,0.7719997589231,0.3074735810757916,0.5147907950802633,0.6721538296481125,1.1315479794419145,1.0293331548289453,0.4099645617869572,0.6863880899961836,0.8962053346870283,1.4144351200591148,1.2866664724673456,0.5124556331207691,0.85798533629892,1.120256779603776,0.278618340355422,0.24350589907423942,0.08400828867110792,0.15710753743669448,0.1972454810699422,0.5571831378803513,0.5149522576095263,0.17230698935012403,0.30721406119082484,0.3937488771410761,0.7962530146401733,0.6973795875936459,0.2525867905529036,0.45239617689433753,0.5875982216024043,1.0769280313519736,0.9604170701654821,0.31331700768313414,0.5940986490498039,0.7785899814742417,1.3525992824649309,1.211502075871004,0.49696459216366723,0.8053236692078378,0.9647912429882519
45,0.28931593693184543,0.26318121494383345,0.10482016802573861,0.1754961771354721,0.22914283278569042,0.5786322912290498,0.5263630578827069,0.20964072082126808,0.35099343926068266,0.45828632612042214,0.8679487313896082,0.7895452161261046,0.3144614805279928,0.5264904850305987,0.6874301313836897,1.1572650177375365,1.0527271793816617,0.41928182394241986,0.7019880689161353,0.9165735069865839,1.446581398268138,1.3159090062378371,0.5241022791272719,0.8774847075482917,1.1457171008948206,0.2857335376706534,0.24986940616574876,0.08648553093172633,0.16134993058427027,0.20232694295833953,0.5709123194652218,0.5278164787309668,0.17703306866629331,0.314899150357994,0.4033833796154726,0.8195914220075554,0.718001227535786,0.25996020125541763,0.46522101031912944,0.6039759599577808,1.1085667602166598,0.9885053152416837,0.32266189820755303,0.6106411052837208,0.8004085478799166,1.3883094832523226,1.242448595531046,0.5103223118871377,0.8252968075762909,0.990370358611067
46,0.29574511264029996,0.26902972338472014,0.10714939350783916,0.17939601456453957,0.23423497623306944,0.591490854543782,0.5380602219855921,0.21429968326849935,0.35879328746413364,0.4684706362773276,0.8872365008481123,0.8070905175976529,0.3214494468932417,0.5381904229928739,0.7027064383389228,1.1829821152936189,1.0761209558801013,0.42859908067226077,0.7175877016463996,0.9369419297831626,1.4787275763884944,1.3451513456072404,0.5357491539769984,0.8969848228320921,1.1711776397656322,0.2927895591482505,0.25620327069571186,0.08893697055113921,0.16556800989137438,0.2073799039024623,0.5845379306531465,0.5405709416808558,0.1817391833563144,0.3226285701937107,0.41295569779406915,0.8427077328652691,0.7384730893447572,0.2672919359210215,0.4780633786727571,0.6202403333912628,1.1399759319334468,1.0163568208807905,0.3319611215048667,0.6272525744470827,0.8221053573000472,1.4236372885493507,1.273143221216159,0.5236053811763315,0.8451669619689957,1.0156918223282991
47,0.30217443640705227,0.27487827805425746,0.10947891600978722,0.18329596099163808,0.23932692800197491,0.6043494409302603,0.549757309351412,0.21895800024486403,0.36659344373485137,0.47865467405737017,0.9065241223881154,0.8246360043489352,0.3284374947598317,0.549890329727897,0.7179823991311142,1.208699088565619,1.0995149106930493,0.43791682196543213,0.733187078797921,0.957310347978216,1.510873857665791,1.3743938245451424,0.5473956242393022,0.9164841888880964,1.1966378147559444,0.2986242899784363,0.2614253461946404,0.09097788381329334,0.1691017066198037,0.21156319082003866,0.5957877042831035,0.5511069413213107,0.18564668026185768,0.3290946929844333,0.42089839334317153,0.8617812773704145,0.7553978153242691,0.2733668732866919,0.48875109679832474,0.6337206946245605,1.165906164787849,1.0392952987528212,0.3396210364261138,0.6411166429573779,0.8401083262533051,1.4527884854280113,1.2984725640523667,0.5345812919972182,0.861532207979566,1.036554801941387
48,0.30860364416974867,0.28072662541305593,0.11180803653604837,0.1871956569286448,0.24441910591630212,0.617207879872589,0.5614542064622987,0.22361701524695932,0.374393069145946,0.48883891234526,0.925811908714367,0.8421815158649134,0.3354255569275882,0.5615899636776086,0.7332586859744364,1.234415963964575,1.1229089266799028,0.44723397586290015,0.748786906139185,0.9776783555779874,1.5430201244577677,1.403636233786313,0.5590423264264017,0.9359840749690554,1.2220981305988452,0.3056005504141665,0.2676442020589181,0.09342727334125232,0.17339504383950083,0.21651550831435096,0.6091876461820122,0.5636381489113732,0.19030710309320814,0.33691968939399214,0.4303876679018558,0.8844649647594871,0.7755539542985175,0.2806348260328019,0.5015337961370032,0.6498522291348022,1.1967858552544564,1.066550252163207,0.3487896689197109,0.6577668300792887,0.8616059548064268,1.4874824112153584,1.328616687089632,0.5476385655060788,0.8812022928045392,1.0614333404671763
49,0.3150328615789413,0.28657515029059744,0.11413738072174105,0.19109590474339094,0.24951100181746502,0.6300663148792506,0.5731512556935052,0.22827572134466637,0.3821930200032035,0.4990231033111467,0.9450996137910102,0.8597270438382192,0.34241374928252194,0.5732897681211089,0.7485349099598688,1.2601330588419426,1.146302957478726,0.45655148336202783,0.7643869696066943,0.9980466926028277,1.5751665517186513,1.432878836494139,0.57068913058045,0.9554839595664455,1.2475590470325908,0.3125283634733078,0.2737997144007113,0.09590103229616333,0.17766629655329957,0.22143078491954155,0.6225200454858384,0.5760557767197945,0.19496597506400531,0.34472069586493587,0.43982086960463374,0.9069083971146963,0.7955728314565361,0.2878768036241904,0.5142331500326182,0.6658976805893803,1.2274793879340467,1.0935364576928193,0.35793475472062247,0.6744136612831403,0.8829813335931644,1.5217886189689518,1.3584515149731666,0.5605883107689392,0.9009425017041677,1.0860407013165827
50,0.3214621331737595,0.29242364995232356,0.11646692620192671,0.19499578546934768,0.25460314801736994,0.6429247694775677,0.5848481322736653,0.23293442141730558,0.38999280469647474,0.5092071904046721,0.9643875325111931,0.8772725029336579,0.34940167630211594,0.5849898848017983,0.7638112080631485,1.2858499941484964,1.169696695409115,0.46586862390713885,0.7799863316130912,1.01841508816073,1.6073127195389285,1.4621212375334132,0.5823359291833847,0.9749836118659113,1.273019103092345,0.31825625487653214,0.27890673717580344,0.09796797680539573,0.18120148510412182,0.22549962222816014,0.633533256887596,0.5863519467519316,0.1988192722421929,0.35119814852690767,0.4476470755339461,0.9254138624488458,0.8121600013386893,0.2939260228911378,0.5248312649666045,0.6791637633020734,1.2528683084591323,1.1158346168634254,0.36551346159176,0.6883152764625204,0.9007270796205069,1.550003165330052,1.3830912207666295,0.5712967197692613,0.9173834694018368,1.1063624841582962
51,0.3278915135442667,0.2982722353629763,0.11879604280513693,0.19889572537165365,0.2596951864641535,0.6557833867364713,0.5965450447002197,0.2375930986506443,0.39779261283460443,0.5193913524253027,0.9836752660866181,0.8948181010531958,0.35638964477687657,0.5966895024260864,0.7790875246880665,1.3115669571889166,1.1930906982142857,0.4751860787941456,0.7955864034750639,1.0387833839718368,1.6394589636114552,1.4913637720445185,0.5939825916882707,0.9944832605601336,1.2984794068014944,0.32510755407309794,0.2849774165680597,0.10043323560653668,0.18550252739615647,0.23039418390534083,0.6466446089579647,0.5985705375629502,0.20341174246013816,0.3589257469571178,0.4569919185779242,0.9473952087840988,0.8319381287701718,0.3011277895070758,0.537666575668342,0.6949394305560698,1.2831402611726552,1.1424512498758586,0.3745404136097202,0.7049467702715317,0.9218945141712321,1.583550419836347,1.4125621319540023,0.5841044464284665,0.9371927280924035,1.1306184162649502
52,0.33432076634944896,0.30412066425477496,0.12112554841327294,0.2027959347043745,0.264787422939177,0.6686419542498812,0.6082420777187902,0.24225169817062817,0.4055923771855017,0.5295755292922246,1.0029631231823242,0.9123633908439045,0.3633773839549864,0.6083892546706794,0.7943636241785539,1.33728408995358,1.2164845601424543,0.48450333831713327,0.8111860699306946,1.0591518425975357,1.67160532354987,1.5206061386548881,0.6056291649547454,1.0139829675539687,1.323939978592036,0.33190772879640484,0.29098642812787723,0.10287342976927283,0.18979154819606658,0.23526384404197306,0.6596825311727992,0.6107154378320024,0.20793976019173424,0.36662873924550177,0.4663335436302452,0.969212981555167,0.8515905828907244,0.3082454711983216,0.5504952428440251,0.7106194882961356,1.313209610277942,1.1688496807785567,0.38354200445269365,0.7216154119128353,0.9430324088792387,1.6166996030060055,1.4418581836775997,0.5968424065769238,0.9568775108099632,1.1546403946773327
53,0.3407500296610662,0.30996914552860505,0.12345484950874146,0.20669564454848144,0.2698793827342268,0.6815004128585082,0.6199390970154092,0.24691025310501663,0.41339259506337556,0.5397596841123281,1.0222507309424775,0.9299088453263697,0.37036564725825205,0.6200891074448114,0.8096399259821986,1.3630010773138106,1.2398785318831305,0.4938208601994884,0.8267856191862429,1.0795200130461513,1.7037514126631772,1.5498483085680927,0.617276060379991,1.0334825969578274,1.3494002673578356,0.33753547554354074,0.29596193067467613,0.10490938287825088,0.1933635240060344,0.23929630575478114,0.670533262523692,0.6208060548054981,0.21169098275009252,0.3730549776589732,0.47411607886105456,0.9872586765782676,0.8678395649260898,0.3141276940670072,0.5611069961077961,0.7236662759138959,1.338158109020197,1.190708554726779,0.3909943258219149,0.7354608507767509,0.9605938145058213,1.6440520011476036,1.4660770910744432,0.6073645325026665,0.9732727197841201,1.1744744622119014
54,0.3471792386572209,0.31581769644826674,0.12578437015815244,0.21059536421073446,0.2749714503137999,0.6943588708475849,0.6316360696778827,0.2515690842164631,0.4211924718166007,0.5499439141479916,1.041538649476886,0.9474543326280205,0.37735384870585603,0.6317884767732401,0.8249159894795756,1.3887181807952047,1.2632725787298422,0.5031383544079109,0.8423854667019053,1.0998884909303144,1.7358977485398948,1.5790908155240466,0.6289224338371295,1.0529824531669285,1.3748606452053995,0.34475526791525457,0.30229924417138054,0.10735196440068093,0.1979617674619659,0.24454987362408478,0.6837428508750008,0.6332921141871852,0.21612808738190284,0.380816927774969,0.4838072221702262,1.0067259246211504,0.884720264599375,0.3200454613689021,0.5731591777607795,0.7374228178799619,1.3637953019893605,1.2134894343369536,0.39873672424658124,0.750672264612295,0.9787891880707551,1.679394741059594,1.4975336837124795,0.6201242912352044,0.9945286843196945,1.1992855548863341
55,0.3536085129597044,0.3216662024077601,0.12811369494506733,0.21449532282471487,0.2800635781235557,0.7072174505060254,0.6433329139543746,0.2562275291237312,0.42899232999177234,0.5601279812145388,1.0608263389588544,0.9649997855918319,0.38434178216118586,0.6434885382067571,0.8401923971463577,1.4144351200591148,1.2866664724673456,0.5124556331207691,0.85798533629892,1.120256779603776,1.7680441216101228,1.6083333705040912,0.640569234479311,1.0724819436953785,1.4003212566098484,0.3507811433568567,0.3076094821181943,0.10936448551431545,0.20184135579974913,0.24895238963899866,0.6947708857407062,0.6437103569515205,0.21984387165634975,0.3873279033958992,0.4919112266393162,1.022703579834015,0.8985782063429985,0.3248484848050977,0.5830763097493159,0.7486863223592679,1.3846497712579307,1.2321064483023751,0.40507455458691544,0.7632699106273441,0.9936515675199337,1.7089053917451733,1.5239227937939122,0.6307559209371914,1.0124816402329742,1.2200527502291438
56,0.3600376423579592,0.3275145609046443,0.13044286315720172,0.218395147516771,0.2851556331818222,0.720075863202142,0.6550299451439991,0.2608866526108686,0.43679195481296534,0.5703121950013863,1.0801139753331916,0.982545224784363,0.39132981046897014,0.65518829761036,0.8554686874061084,1.4401521095868703,1.310060395861072,0.5217729228324401,0.8735852045933143,1.1406250804026044,1.8001902477822092,1.6375758071152624,0.6522160467065496,1.0919816552225992,1.4257814570761502,0.35796042006090445,0.3139768792415094,0.11176636198390505,0.20649198934450635,0.2542827650928551,0.7080217776547234,0.6562320207490852,0.22430570719013657,0.39512425832520376,0.5015894702063658,1.0418615407139968,0.9152986416969068,0.33062710634246145,0.5949823528250261,0.7621907707452602,1.4096841034073748,1.2544942568229018,0.4126393377153672,0.7785124116776085,1.011580009660206,1.7442079248915323,1.5555806987387282,0.6435306711895545,1.0341013846582585,1.2448595065442725
57,0.36646689768559193,0.33336315185019866,0.13277220309087923,0.22229526216773535,0.29024768583207605,0.7329343848780797,0.6667268859665672,0.26554510338505927,0.4445921275771162,0.5804961999907166,1.0994016781548217,1.0000906593451484,0.39831773715299856,0.6668884475653258,0.8707448020960039,1.465869191184256,1.3334543168905082,0.5310902462358053,0.889184938247322,1.160993351836046,1.8323364357249716,1.6668182812152252,0.6638628722397112,1.1114811540434608,1.4512416532064578,0.3650923140660741,0.3203050040408187,0.11413743296175562,0.21118030941761282,0.25965645234851376,0.7213043265962235,0.6687966023812763,0.2287299461904648,0.4028821097835496,0.5112616793944087,1.0609726512365594,0.9320425728105395,0.3363991460115551,0.6069901503932719,0.7756816892213988,1.4347641876556152,1.2769620328130074,0.4201879540090717,0.7937380035040676,1.0295255857765686,1.7794103615512504,1.5872813234795322,0.6561798106115664,1.055855212054351,1.2695070652058862
58,0.3728962155417543,0.33921178730642243,0.13510172412637558,0.2261953255716737,0.2953398879623303,0.7457928014716322,0.6784239624829304,0.270203986265695,0.4523918957294386,0.590680500329298,1.11868951572297,1.0176362041561653,0.40530582511193186,0.6785880190037088,0.8860211493009669,1.4915861385179088,1.3568483352773357,0.5404077042758278,0.9047842011846727,1.1813615906769797,1.864482884313326,1.6960607036176005,0.6755094611558706,1.1309808755700583,1.476702173375563,0.3709936070892394,0.3255750869189136,0.11607442257029758,0.21504625676082575,0.2640984143813898,0.7323467636777948,0.6792799323374371,0.23239639061387024,0.40929128371698964,0.5193461758271946,1.0769519607457307,0.9459594768469691,0.341192919559255,0.6170272353292975,0.786987805395633,1.4556762519728468,1.2957602322725903,0.42646901699459844,0.8064150186613014,1.0445216075124597,1.808764624324931,1.6136778865657253,0.6666602270290357,1.0739263127200582,1.2898941874988064
