Frame,GT_0.25_R1,GT_0.25_R2,GT_0.25_R3,GT_0.25_R4,GT_0.25_R5,GT_0.50_R1,GT_0.50_R2,GT_0.50_R3,GT_0.50_R4,GT_0.50_R5,GT_0.75_R1,GT_0.75_R2,GT_0.75_R3,GT_0.75_R4,GT_0.75_R5,GT_1.00_R1,GT_1.00_R2,GT_1.00_R3,GT_1.00_R4,GT_1.00_R5,GT_1.25_R1,GT_1.25_R2,GT_1.25_R3,GT_1.25_R4,GT_1.25_R5,Ours_0.25_R1,Ours_0.25_R2,Ours_0.25_R3,Ours_0.25_R4,Ours_0.25_R5,Ours_0.50_R1,Ours_0.50_R2,Ours_0.50_R3,Ours_0.50_R4,Ours_0.50_R5,Ours_0.75_R1,Ours_0.75_R2,Ours_0.75_R3,Ours_0.75_R4,Ours_0.75_R5,Ours_1.00_R1,Ours_1.00_R2,Ours_1.00_R3,Ours_1.00_R4,Ours_1.00_R5,Ours_1.25_R1,Ours_1.25_R2,Ours_1.25_R3,Ours_1.25_R4,Ours_1.25_R5
37,921.06665,1754.258,2639.6812,2346.033,2081.5623,1842.5446,3507.6025,5269.789,4716.628,4164.564,2763.8623,5272.257,7911.9604,7101.526,6248.3877,3679.6626,7033.4834,10530.758,9498.396,8320.308,4599.427,8795.75,13137.286,11920.31,10401.893,2557.611456099003,3232.3158443437064,3703.083638900334,4702.741307379055,4211.633779048868,3553.5377428616584,4677.7091108460045,5975.667124791702,7407.52471798171,6294.989407824692,4148.7968171789735,5758.686419133058,8562.553529449166,9130.049556373597,8106.412815828498,4783.025015081183,8753.628755084912,10589.776706915194,11799.40377290292,9580.557156268143,6768.6945740717,9214.542352480297,13972.052297063105,14644.745294551853,13161.220544818507
38,945.8115,1800.6863,2706.5586,2409.5288,2138.569,1893.0396,3603.3604,5415.95,4841.5405,4276.0186,2837.2288,5417.504,8128.6553,7296.9487,6422.379,3777.0198,7220.703,10815.541,9755.898,8547.124,4726.967,9037.498,13489.518,12236.646,10683.774,2614.681177828887,3272.6168522689577,3782.426059859878,4868.134374642967,4344.020494931576,3633.6958694727064,4689.99298714239,6105.54322689257,7551.4858144945165,6425.034297091945,4227.826448913996,5872.394600100723,8832.087976816976,9461.435001640757,8208.85624666148,4907.831908908527,8973.198616596932,10774.082006641946,12096.493993213811,9985.075331663804,6803.896727692502,9500.274589978348,14241.953244017832,14971.726827683167,13390.471066613558
39,970.6935,1847.2742,2780.4734,2475.0352,2196.3984,1942.9863,3698.5125,5555.3716,4971.7764,4388.296,2911.155,5557.496,8343.225,7488.373,6587.139,3878.7068,7411.625,11094.817,10012.121,8766.378,4848.5547,9287.895,13852.442,12560.751,10971.984,2653.681549321222,3298.018632388962,3951.9626880630763,4907.833285613418,4455.884959845069,3714.359758128723,4856.163643865979,6281.676123814237,7875.095624370141,6480.454830440783,4406.056180425009,5854.707076269277,9286.595885341721,9823.679577899387,8273.367005494747,5016.928101883846,9264.44637136063,11258.06427806426,12241.376110929292,10411.703496867283,6731.085161279402,9743.75713930272,14733.987164145317,15120.98157088094,13706.942512049493
40,995.87244,1896.5354,2849.864,2539.1936,2251.3945,1992.1105,3794.2246,5699.865,5100.2075,4503.2007,2985.4468,5699.9336,8548.152,7684.4814,6760.1704,3975.733,7611.2637,11368.405,10284.314,8991.961,4972.873,9524.832,14212.512,12893.493,11249.205,2688.921827789899,3358.164072995139,4079.3907238162933,5028.209921545789,4587.648524910439,3763.021192459394,5028.912119628942,6457.1037049875395,8125.61311795969,6590.895192638688,4459.937966529155,6106.729263779663,9520.453473605028,10090.478559185745,8555.03667642511,5177.079404509124,9351.166906222614,11561.870916323443,12591.946350762086,10668.950469300902,6812.443887297872,9951.132352792387,15281.18391386046,15745.810572640246,14196.505675299279
41,1020.7544,1944.1973,2923.6875,2600.4731,2307.099,2041.8058,3888.9316,5843.97,5229.21,4613.673,3059.7383,5844.382,8768.343,7884.8853,6931.7163,4076.2544,7793.0576,11649.692,10538.709,9218.32,5099.0195,9771.275,14564.994,13232.998,11532.4795,2768.7216777165067,3484.169887710912,4182.620234675018,5145.618174777822,4641.375421810865,3867.9406468617076,5139.049041277166,6571.689198723287,8266.420453616414,6515.821814417372,4627.0887019334405,6374.335466807638,9787.746002172486,10375.429208001011,8670.11095616042,5345.82252905811,9475.198756290829,11832.42125059086,12626.676707920686,11031.425016453322,6761.339606481498,9864.409445525267,15479.331871936363,16563.210796592142,14815.595404970682
42,1045.7048,1992.2932,2994.2205,2662.4382,2363.5576,2091.7524,3986.06,5991.343,5356.316,4726.3613,3134.7385,5989.995,8975.145,8081.747,7092.981,4176.376,7986.1377,11932.647,10798.564,9441.481,5225.7026,10023.156,14922.344,13567.362,11820.781,2799.4265971277337,3652.3618436753036,4295.442109454828,5390.980340754863,4698.908951776614,3930.1331662350426,5269.283460793176,6739.640057665622,8466.118342775819,6590.117719182574,4829.723876576969,6679.833420726513,10132.494883773332,10586.005807659265,8921.445539737368,5447.151794532019,9666.215962880688,12319.85048394491,12753.443464373084,11384.520180475865,6700.678046798398,10197.513092995008,16158.922128591792,16985.7427567698,15125.399003800754
43,1070.1755,2038.9727,3067.564,2725.5913,2419.605,2141.7222,4083.5432,6133.4146,5486.415,4841.8145,3208.676,6131.198,9191.451,8273.377,7260.2085,4276.6353,8172.307,12216.631,11057.095,9670.605,5350.4893,10249.803,15280.334,13893.707,12103.6455,2840.905582277216,3755.213129153906,4392.128170635735,5548.791238002654,4842.248030690236,4050.94765695671,5481.409330997731,6945.421802728269,8602.931034413476,6710.976904423739,4958.219677524437,6803.403375500092,10436.312680711286,10984.354042496216,9103.393709677286,5778.942233377933,10361.74565253926,12413.676560024547,13419.701556820848,11755.93892027011,7051.461031293291,10387.087123769657,16365.585295006013,17264.183927727394,15400.68881759696
44,1095.0347,2086.1548,3133.596,2790.5952,2474.8982,2189.7725,4176.639,6277.794,5615.006,4949.088,3283.7446,6272.6074,9397.772,8469.623,7428.4873,4377.2715,8364.965,12506.715,11320.081,9892.304,5477.253,10485.621,15637.66,14238.695,12383.882,2855.928902747225,3828.044242417035,4620.968920908315,5594.5577309610135,4865.094691138352,4035.4310869019746,5600.33445341205,7107.250030286897,8771.633998081565,6855.022489745621,5076.849432459368,6921.196154133753,10728.055575452165,11320.572122341699,9200.85752574127,5734.307090780401,10476.49422235386,12634.649158013268,13897.19846285019,12069.08179919015,6952.920195566544,10135.195316562833,16484.56393564377,17557.97431528183,15676.730721851483
45,1120.7393,2130.595,3206.8254,2852.8801,2532.088,2240.336,4271.757,6417.0093,5748.555,5064.8613,3359.0874,6416.7925,9617.209,8658.236,7597.543,4475.9307,8559.291,12791.772,11583.729,10119.418,5602.3936,10719.817,15986.214,14558.688,12667.705,2922.787233288143,3911.6559031107126,4714.185337489938,5791.387501198992,4946.899420426713,4101.179314947515,5695.942426111724,7256.828321841191,8853.52614965145,7030.564373379431,5134.940303349207,7043.948218581284,10996.31393566694,11583.266414161726,9459.626900740763,5906.407600561268,10627.490208199823,12861.157313686463,14384.335515629376,12218.453422785842,7039.620135173321,10305.76485055163,17261.471842955125,18021.193008399667,16025.091384374804
46,1144.6843,2178.2798,3279.072,2918.478,2586.8784,2290.237,4365.9844,6560.2007,5874.656,5178.7837,3433.8018,6554.4775,9822.594,8853.477,7765.4336,4574.956,8746.66,13070.0205,11846.006,10346.371,5727.0776,10958.023,16329.534,14893.807,12957.675,2921.202987928362,3990.2585594975435,4864.321881235001,5876.509001276875,5003.730052257477,4128.670601947088,5797.3049685406,7310.395057582709,9151.804399691595,7145.9085504161,5156.28376354474,7185.267561623089,11204.554953213194,12044.876266794361,9718.253476635138,5993.896552423697,10631.887000077984,13413.69418806044,14693.80515135045,12419.340385515272,7147.924632069837,10664.616726983164,17818.502106124146,18456.561672411022,16265.826045486896
47,1169.4521,2225.576,3352.1414,2982.0195,2645.8274,2339.224,4462.1763,6704.7627,6001.853,5290.6724,3507.3281,6697.325,10041.413,9050.521,7933.438,4674.701,8939.181,13351.33,12107.8955,10573.211,5852.824,11193.478,16664.79,15228.514,13235.877,2993.3648085915197,4236.507836251755,5045.817668058875,6010.630106155654,5026.9219719278735,4216.924782240909,6010.3944934815245,7367.0949762433265,9391.71686570683,7110.964695632502,5256.4500128819445,7505.823078165154,11327.277807925871,12449.3680203298,9837.308379562828,6231.435880007311,10939.441405143247,13760.669361848713,14895.758055127975,12465.742841317691,7306.583735594237,10892.67055784301,18147.39760672214,18960.08364036892,16599.57356884646
48,1195.5222,2272.975,3422.8118,3047.0005,2699.4526,2389.628,4559.659,6845.418,6139.6523,5400.8706,3579.9863,6841.659,10250.934,9240.393,8102.6763,4774.7773,9140.51,13635.223,12363.295,10797.011,5977.245,11434.266,17016.953,15559.336,13517.484,3065.335394915475,4312.1066181641745,5132.250809689749,6108.58817353239,5136.688066229074,4151.898043037226,6143.146462156952,7502.95745158641,9578.883243726392,7443.34751080638,5284.825689566143,7702.132591533784,11369.124995958702,12778.124053002006,10061.332990477535,6232.7663096911765,11348.30011831265,14159.778407929029,15286.511255882233,12751.79938714979,7324.664697143941,11009.312673272509,18559.4481535541,19229.73250997815,16903.12416957076
49,1219.0562,2321.4937,3492.5222,3106.4749,2756.2083,2441.0596,4653.749,6988.152,6263.605,5517.672,3655.0662,6981.6973,10463.652,9432.319,8267.46,4873.334,9334.334,13921.536,12628.771,11028.8545,6102.912,11672.209,17370.03,15884.035,13798.84,3124.685305989418,4469.265099944691,5128.412571994672,6347.49145229375,5167.740377983041,4232.707414755016,6320.319538866511,7708.447311429844,9651.502685224512,7476.207490428634,5316.152923371621,8144.639355767334,11516.521078711026,13103.697979726086,10285.670981063862,6359.470455921778,11446.733167710496,14451.5486218196,15761.36001531577,13028.49285442761,7455.807911525127,11286.9144452921,18945.936685780638,19469.9233594893,17384.512996877267
50,1245.4004,2366.9849,3564.0151,3171.7302,2811.8672,2488.9158,4747.8506,7129.0586,6396.6284,5624.8994,3728.7754,7126.682,10674.544,9625.503,8434.55,4972.873,9524.832,14212.512,12893.493,11249.205,6228.007,11912.518,17731.629,16221.918,14082.732,3164.867404417576,4538.7977535498885,5260.507106556935,6588.386389164794,5213.06319603544,4343.077837335092,6307.217633639415,7894.260622756271,9883.933685062193,7697.619157083064,5409.355701858315,8274.975301916795,11803.039867204365,13436.088077035365,10435.020271949872,6485.558045043606,11995.013514234923,15063.198677268048,15965.457080812159,13269.85429474838,7607.684368780818,11624.81698925012,19076.278409130424,19377.26535660461,17857.855576846694
51,1269.8025,2415.9949,3635.668,3235.957,2866.5662,2539.3308,4843.5054,7270.422,6524.9,5734.709,3801.502,7268.274,10884.841,9819.509,8599.79,5075.2573,9718.039,14499.305,13160.889,11478.718,6350.829,12158.127,18086.764,16572.39,14369.366,3237.392173462198,4601.140361288621,5346.366096184017,6671.720312635489,5245.938966193812,4523.420652649483,6394.7404820528145,8100.972728844337,10157.44153709431,7853.214285908905,5663.734933720841,8597.61365065371,12017.989627153962,13650.318728578848,10664.147281917581,6507.019657090255,12394.683509741484,15500.304680888978,16783.41227694994,13498.92140724934,7747.201683763664,12071.353345394147,19307.75980027441,19563.307345915422,18022.72932167179
52,1295.0272,2462.286,3708.0288,3303.2002,2925.4924,2588.5005,4937.915,7410.5283,6655.6157,5851.2134,3878.7068,7411.625,11094.817,10012.121,8766.378,5175.425,9925.343,14777.005,13435.367,11704.939,6475.456,12410.82,18409.52,16916.557,14655.177,3294.6885072974515,4731.550688316454,5456.541128052827,6934.638970386025,5360.42468375086,4664.902271938809,6529.528394485058,8277.265937194255,10214.97131705941,8025.057842694084,5898.576707257193,8794.544860671162,12310.697646494807,14052.76695878833,10918.273267656574,6729.002550084926,12518.36308076704,15931.277193678061,16898.09345739385,13633.173688197734,7657.1695506053775,12480.89153428788,19619.176149626328,20290.02874874023,18724.790186910883
53,1318.7439,2510.039,3776.4373,3362.309,2980.4202,2639.4526,5033.5127,7556.256,6781.4194,5964.747,3950.188,7558.2666,11302.922,10214.49,8936.005,5275.992,10115.808,15062.748,13698.192,11933.15,6599.546,12662.725,18753.846,17249.48,14930.547,3336.513053791038,4837.594104577739,5631.266281630487,7097.427702106475,5437.175692458627,4689.227064613808,6659.644342701439,8440.55069285368,10357.84059661923,8174.458967944209,5947.551846460595,9039.728739272285,12631.461568113566,14237.469763867954,11213.244037842278,6763.750873389366,12822.767374843028,16351.545593342074,16804.41353909299,13842.402925583336,7782.848068562585,12472.566219557384,19966.287207622845,20344.12235131871,18797.169363105953
54,1344.22,2558.6147,3846.9246,3429.2092,3037.861,2687.8914,5127.4316,7697.8936,6911.9297,6078.647,4028.0898,7702.4175,11510.362,10407.239,9103.302,5375.212,10296.471,15346.846,13963.234,12162.046,6723.784,12910.172,19114.098,17591.613,15212.61,3496.958187196395,5040.1389359197965,5920.6796051434285,7071.382311532957,5543.631332694404,4849.080467530507,6827.837559786639,8756.914665004037,10442.327905506325,8242.763957319374,6012.208993704717,9079.001963573799,12758.616713006388,14700.428627733003,11513.474732528162,6963.7688347666735,13049.034618716143,16651.356620697086,17012.571641296046,14015.858461799584,7871.269763393919,12316.997507990312,20311.528779380842,20365.056394155232,18910.45496173347
55,1369.6045,2603.4207,3917.3665,3488.1355,3091.4177,2738.2036,5221.83,7841.7017,7039.8125,6193.4146,4102.2334,7841.5303,11723.311,10601.657,9271.352,5477.253,10485.621,15637.66,14238.695,12383.882,6847.5884,13142.1875,19462.033,17925.225,15491.339,3502.930450355283,5171.377275174011,5966.763026988015,7047.397912947843,5607.55449427863,4859.041700330527,6894.459524174995,8992.058991087555,10558.312203839292,8352.98010866819,6075.260188017095,9062.858428244283,12960.667534075485,14952.539724968468,11703.454922714547,6940.566759727071,13315.719724143297,16846.270593632365,17315.88782087107,14146.082055368523,8212.321684087032,12534.699844717165,20570.14317452835,20455.129746053015,19207.25749536793
56,1394.5093,2651.6768,3988.8135,3551.8826,3149.7957,2786.8481,5320.2153,7985.967,7165.296,6305.806,4176.376,7986.1377,11932.647,10798.564,9441.481,5576.8145,10673.676,15913.3955,14492.748,12610.127,6974.58,13389.076,19816.047,18268.865,15779.412,3585.0509529109822,5137.5031975813,6156.981273540936,7269.858418106483,5614.175964555821,4869.92016187144,6986.181837224944,9181.06867649746,10808.40525754859,8417.593592771655,6147.962374088067,9186.383078542298,13118.74887024512,15186.538286405406,11920.489142917913,7055.045400285521,13695.634889932457,17191.439603906394,17575.77542088327,14429.440899727397,8179.888385674557,12733.959373512009,20770.1414866441,20678.65193946789,19660.107895123987
57,1418.5802,2702.9028,4060.0093,3618.0974,3206.414,2837.2288,5417.504,8128.6553,7296.9487,6422.379,4250.542,8124.2227,12147.515,10991.565,9612.205,5676.674,10858.828,16186.686,14759.046,12837.812,7099.3096,13630.584,20153.223,18614.836,16065.703,3666.3721354562563,5175.26822312728,6227.01697875456,7374.621275964477,5757.804178000279,4927.837951071863,6999.474357971039,9353.90562187218,11046.23321753923,8560.7621350063,6245.569617463278,9424.583671894325,13538.399679045622,15526.893620163126,11968.464898665023,7089.357096190588,13889.488673688858,17200.90989075755,17512.095761576453,14763.82525994803,8249.245567187874,13085.915638344235,21076.46807695791,21075.033462878047,20072.457818096525
58,1445.6555,2748.6455,4130.6797,3681.7302,3262.9182,2886.5356,5512.085,8269.882,7423.895,6532.3257,4325.702,8267.391,12361.102,11189.479,9780.301,5777.5728,11066.816,16465.117,15030.371,13062.595,7224.2676,13869.042,20490.625,18951.21,16355.262,3684.8242283253376,5134.315604741781,6162.778394321068,7200.286741210517,5795.904953323313,5023.011345065227,6985.286430301716,9559.683078183289,11105.07761879732,8757.20654374256,6285.687115980047,9610.4561454416,13528.762281764637,15758.69024703269,12134.545087651304,7134.329943579317,13938.919309018547,17461.92337322766,17884.960254091682,15253.568023730413,8403.711598376125,13299.553375311907,21318.89099004634,21531.725617612745,20414.8382435557
59,1468.9038,2795.0278,4203.3604,3743.9695,3317.0461,2935.6372,5606.8945,8409.439,7553.6514,6645.677,4400.9424,8413.05,12584.263,11382.754,9949.06,5877.2607,11243.504,16734.705,15296.784,13290.554,7347.581,14113.144,20824.533,19287.951,16642.283,3775.278820881463,5165.137335664066,6201.723928887396,7498.366826468161,5895.370722365493,5091.856380047734,7090.856755642475,9608.351444361477,11003.954290076086,8806.208636915,6644.755161677259,9509.208743290641,13875.222478072556,15953.164945029885,12529.963676981943,7032.745077585048,14079.517887005084,17805.826582891543,18172.617390535896,15806.995660002123,8672.694421720877,13229.576274722274,21819.37454238624,21996.934954496075,20719.205952717253
60,1493.8086,2842.8726,4273.8936,3808.402,3375.5154,2985.4468,5699.9336,8548.152,7684.4814,6760.1704,4475.9307,8559.291,12791.772,11583.729,10119.418,5977.245,11434.266,17016.953,15559.336,13517.484,7472.1504,14351.373,21185.584,19630.129,16929.717,3739.6701085085674,5160.448013070153,6450.433479627083,7776.419119482177,6067.861165834382,5087.16717756758,7211.732472919618,9755.173580962688,11364.645557235524,9000.353961390692,6623.397008001166,9695.672250028172,14025.164328012937,16191.08407006766,12689.729476565048,7016.0178961911915,14382.384895532992,18091.08459372647,18483.468661518407,16105.364127085079,8810.762012465715,13498.632336102271,22094.105960353594,22322.405795609084,21211.70711151758
61,1518.9192,2889.3918,4345.386,3874.7312,3431.037,3034.8452,5797.245,8694.154,7819.698,6872.2417,4548.9204,8697.398,12998.962,11781.276,10289.501,6078.407,11627.096,17293.191,15817.98,13745.512,7595.7837,14599.1875,21505.12,19965.797,17224.531,3789.62636858306,5226.511583070307,6641.215664827186,7759.1294778102965,6156.561517569246,5051.554761378744,7190.42512853589,9817.729166426903,11426.30175326723,9069.007195118158,6726.691746285427,9955.700578123018,14193.675413937035,16290.59918385898,12979.945007682429,7226.89339231519,14665.05416764025,17897.368929818615,18882.796866592318,16406.799558449446,8814.367787518566,13881.72325599497,22370.31226859544,23069.756822772742,21745.752036110804
62,1543.824,2937.5564,4418.7983,3940.6719,3487.5413,3085.123,5890.3066,8836.614,7950.3003,6980.886,4624.286,8840.647,13215.313,11974.734,10462.487,6178.7915,11817.846,17576.488,16089.74,13972.991,7719.1426,14845.665,21847.846,20306.146,17506.32,3853.4472270329316,5325.143699100189,6776.886873327229,7947.1770286049905,6327.2417633348505,5099.949709889108,7211.540607323711,9971.992043905948,11384.969096838407,9249.450950171771,6909.323092479628,10172.939357903811,14264.621104398377,16457.26805834594,12945.91533880193,7326.497681202189,15000.991121930527,18385.864544608627,19163.229860446427,16606.036110152716,9092.432028604368,14242.8352544508,22811.710990396576,23639.38059890868,22006.24584821012
63,1568.8201,2985.538,4489.7427,4004.716,3544.3655,3134.7385,5989.995,8975.145,8081.747,7092.981,4699.423,8991.904,13425.885,12167.118,10626.333,6278.639,12010.378,17880.486,16363.807,14197.386,7840.3765,15087.023,22199.324,20641.447,17794.395,3848.066329830981,5431.142328121239,7017.284116053544,8154.153334261711,6611.589429661813,5173.421114288173,7383.472987110839,10143.837213658484,11587.247520078283,9561.170355389924,6991.364287767802,10353.506564357202,14498.237234814755,16687.37222416996,13078.430248874472,7503.315069920309,15550.499896453648,18663.362992650684,19610.220207784092,16973.7800794118,8985.476112242639,14328.884545946801,23402.83725971761,23958.500932041377,22132.297651240653
64,1593.0623,3031.7605,4559.385,4069.4229,3598.6306,3184.8909,6084.382,9116.302,8204.74,7206.926,4774.7773,9140.51,13635.223,12363.295,10797.011,6375.9736,12208.428,18146.307,16642.467,14424.842,7967.9165,15334.142,22531.47,20984.86,18074.15,3845.058045017661,5471.203370159261,7141.934425166525,8186.487309705139,6800.307017553523,5199.462634094137,7601.212339329568,10258.1112309866,11860.218835762378,9596.497317392059,7140.1142118806565,10633.968701025144,14787.084641722995,16848.658384527254,13326.423493698836,7662.0816596238665,15628.615364331157,19057.023991816044,19881.511880737773,17145.834726453162,9067.61911851406,14535.73064760071,23627.72549716511,24220.61139480424,22519.339658122506
65,1618.1271,3079.308,4629.2783,4134.518,3656.7798,3234.4148,6178.2207,9261.093,8335.411,7315.456,4848.5547,9287.895,13852.442,12560.751,10971.984,6475.456,12410.82,18409.52,16916.557,14655.177,8091.6406,15578.699,22864.441,21327.426,18360.053,3910.359797906158,5567.5821414007305,7261.425374500021,8271.221885234061,6868.837523531973,5359.915933369896,7663.55547402466,10335.150760013794,12113.762800523533,9647.386968278546,7431.5656784243265,10735.70164380397,14997.774967027948,17062.20320759073,13409.16717790852,7721.194601283536,15940.998060672038,19355.609960603313,20062.366364274843,17331.934617725972,9539.133916671099,14651.39343007552,23869.198719696764,24942.701787687478,23023.529091422166
66,1643.6716,3126.9014,4700.9995,4200.344,3711.2048,3283.7446,6272.6074,9397.772,8469.623,7428.4873,4922.5605,9433.393,14064.431,12765.999,11142.091,6573.8867,12615.564,18683.93,17185.322,14879.412,8217.455,15814.508,23210.938,21665.607,18638.53,3988.984884557826,5623.879128090092,7248.290386062348,8513.973557619134,6891.154453308806,5514.4349724089525,7730.608600169627,10689.938186381121,12212.89020924182,9731.003452354642,7294.720993546886,10935.862982642931,15104.284096129853,17380.44442409123,13576.927530537094,7711.370158914784,16220.265142032049,19854.536303412136,20660.50414950429,17778.87305020677,9653.983879493517,14561.51988346325,24038.78645143222,25240.140462190448,23353.078230312614
67,1668.4851,3174.266,4774.069,4261.2354,3766.2925,3334.6853,6365.9087,9540.483,8597.939,7540.9243,4998.0635,9575.088,14279.525,12960.394,11305.023,6674.135,12805.973,18967.297,17447.76,15102.093,8342.951,16059.9795,23577.223,21998.19,18922.193,4024.927271023931,5630.5023027121015,7419.092248250253,8517.82192339747,7008.125622012171,5616.778067149258,7875.677847218458,10920.207362557077,12502.245833257592,9785.553222782355,7329.33288413309,10905.493861130262,15351.0000296386,17586.93105910749,13749.283374723114,7624.09166501564,16244.309572467298,20255.317983457073,21606.185061995155,17926.2082374084,9831.398397647683,14709.631851612576,24466.53814825383,25387.94995119542,23696.826819671245
68,1693.4812,3220.7173,4839.484,4324.7085,3824.83,3383.2383,6463.1406,9687.993,8722.166,7651.328,5075.2573,9718.039,14499.305,13160.889,11478.718,6774.382,13002.961,19253.291,17725.85,15324.316,8467.224,16298.518,23931.875,22351.562,19206.291,4069.121975771959,5775.8758028255415,7456.778237745553,8685.239937823451,6878.552831671495,5646.253747253099,7865.422316392578,11100.27178964291,12674.497742902642,10055.967873470421,7179.562733202651,11243.441622601025,15448.588800845628,17925.178002631485,13880.51597787254,7820.1773191341645,16437.54772684138,20540.40584205189,22164.00068359367,18173.885433035066,9683.465882534856,14940.3095091353,24447.869501493584,25415.282895241708,24203.685388312544
69,1718.1804,3268.9502,4912.3936,4389.964,3884.2134,3433.8018,6554.4775,9822.594,8853.477,7765.4336,5150.52,9875.785,14705.375,13371.825,11647.453,6872.916,13188.581,19530.35,17993.357,15554.606,8589.76,16528.625,24264.436,22698.791,19484.494,4172.564009364099,5921.946800512675,7447.5585566231,8829.22435973168,6929.799032655017,5744.814585979685,8080.569215720904,11119.440246687991,12858.873712313025,10311.432601957256,7236.403740868204,11167.698697903606,15831.286212462592,17970.14788338316,14195.392702595074,7793.60019922079,16578.552535189476,20724.969948879385,22813.644388016655,18156.716288161173,9917.40816964202,15290.827737410844,24689.256132971128,25878.62376564392,24672.293632587644
70,1742.4569,3317.275,4984.252,4457.6636,3941.106,3482.0234,6651.3774,9966.059,8985.792,7874.329,5225.7026,10023.156,14922.344,13567.362,11820.781,6974.58,13389.076,19816.047,18268.865,15779.412,8711.199,16764.477,24622.014,23050.291,19768.18,4240.241474675838,5901.364318704401,7517.117851251747,8721.32644228497,6972.50701452909,5728.001976583346,8042.889743989075,11155.39217258976,13051.159101229061,10378.644950575723,7180.801496173459,11381.535990363922,16140.8453209758,17929.624656471344,14354.88595968117,7992.193744425262,16717.371587265643,20888.858298900694,23454.080164281328,18250.884573842,10021.918413367852,15294.220135769476,24785.144333006378,25339.139627307104,24901.845052669476
71,1768.3328,3365.462,5054.4194,4521.4336,3995.1882,3531.0903,6744.2334,10107.125,9106.249,7990.2393,5300.497,10159.551,15131.293,13767.149,11995.069,7076.0044,13582.957,20092.514,18544.875,16004.013,8835.895,17006.877,24966.934,23407.549,20056.047,4354.356680555645,6045.284360538213,7704.419628294432,8691.614829140113,7070.384741416567,5786.5071503175395,8203.041491830041,11370.92406397008,13331.66519139734,10501.04672807385,7307.749607404278,11356.039133432747,16390.615748513843,18673.197345143406,14473.574016165428,8231.73603268074,16921.75819065786,20861.140709376516,24099.84470590934,18639.483867404895,9907.193073661208,16097.683822447618,25348.77537740702,26170.439286709712,25183.335337237862
72,1792.9177,3413.4668,5125.5923,4581.4565,4054.2058,3579.9863,6841.659,10250.934,9240.393,8102.6763,5375.212,10296.471,15346.846,13963.234,12162.046,7174.2754,13773.593,20354.29,18816.725,16234.805,8959.334,17239.863,25303.514,23784.846,20341.127,4463.83909749562,6217.219387916036,7556.330735426701,8643.49963330242,7228.079291444046,5910.379751791861,8366.011236010796,11632.991928454494,13703.12363962882,10518.046070289856,7425.782579483009,11580.755629273068,16836.561693188585,18859.45710732833,14823.293639412555,8303.73585357395,17409.258966554855,20850.292718833192,24295.82068796231,19003.49880004731,9881.038879023388,16423.34056961657,25780.78273558684,27203.80449537656,25798.56000301745
73,1816.8629,3461.7456,5200.1694,4647.534,4111.7607,3631.9436,6936.1836,10394.422,9360.621,8213.697,5452.485,10437.045,15562.512,14160.806,12331.513,7274.7744,13970.295,20623.1,19085.354,16463.105,9079.882,17470.69,25646.035,24121.838,20624.723,4418.502037631011,6165.103528786345,7778.844454858602,8652.726193176406,7138.807216596658,5958.261087445071,8453.704407080442,11597.147316150922,13790.396947465868,10511.053656929753,7635.512443798044,11666.105194896467,16939.54550570028,18705.152431657003,14963.819087317694,8128.010634459255,17375.510610192716,21122.573579894888,24261.876059237402,18917.083357477717,9946.067393753214,16718.749351531285,26155.05273768654,27459.47235155675,26320.10352636673
74,1842.5446,3507.6025,5269.789,4716.628,4164.564,3679.6626,7033.4834,10530.758,9498.396,8320.308,5527.0625,10578.626,15773.678,14366.692,12497.415,7372.76,14160.0625,20899.979,19355.857,16695.201,9201.984,17711.91,25998.838,24469.248,20910.648,4539.350795931422,6245.794581210535,7868.822448499722,8580.040313026051,7154.069597108836,6006.586533840706,8672.514114807778,11647.280107494254,13955.346112654262,10655.17039724898,7575.431561123864,11547.238593973972,17014.991294245738,18994.421258117047,15429.528954138674,8269.836979033815,17198.548066830124,21666.540266433698,24961.348284320342,19157.541480325297,10380.341186373691,16644.7136586557,26350.432534644435,27431.70127270204,26630.959347154727
75,1866.7639,3554.8984,5342.3325,4778.0674,4221.114,3728.7754,7126.682,10674.544,9625.503,8434.55,5602.3936,10719.817,15986.214,14558.688,12667.705,7472.1504,14351.373,21185.584,19630.129,16929.717,9326.622,17942.52,26336.994,24817.162,21192.873,4542.1207360502885,6411.198596412474,8025.993924469765,8474.574711206758,7229.365270811965,6083.791313541899,8742.868905776522,11835.36498106389,14250.115061545821,10571.520760512161,7736.084073226107,11764.179703496538,17104.803668380784,19339.862765159884,15880.727415621282,8361.983093598757,17855.59378296261,21905.633724576175,25015.93432142243,19475.124918414735,10465.19863172145,17085.636889295798,26745.114091967924,27957.405061200363,27040.70300807757
