Frame,GT_1 mm_R1,GT_1 mm_R2,GT_1 mm_R3,GT_1 mm_R4,GT_1 mm_R5,GT_2 mm_R1,GT_2 mm_R2,GT_2 mm_R3,GT_2 mm_R4,GT_2 mm_R5,GT_3 mm_R1,GT_3 mm_R2,GT_3 mm_R3,GT_3 mm_R4,GT_3 mm_R5,GT_4 mm_R1,GT_4 mm_R2,GT_4 mm_R3,GT_4 mm_R4,GT_4 mm_R5,GT_5 mm_R1,GT_5 mm_R2,GT_5 mm_R3,GT_5 mm_R4,GT_5 mm_R5,Ours_1 mm_R1,Ours_1 mm_R2,Ours_1 mm_R3,Ours_1 mm_R4,Ours_1 mm_R5,Ours_2 mm_R1,Ours_2 mm_R2,Ours_2 mm_R3,Ours_2 mm_R4,Ours_2 mm_R5,Ours_3 mm_R1,Ours_3 mm_R2,Ours_3 mm_R3,Ours_3 mm_R4,Ours_3 mm_R5,Ours_4 mm_R1,Ours_4 mm_R2,Ours_4 mm_R3,Ours_4 mm_R4,Ours_4 mm_R5,Ours_5 mm_R1,Ours_5 mm_R2,Ours_5 mm_R3,Ours_5 mm_R4,Ours_5 mm_R5
30,861.8734626583154,1390.115678443408,1973.131160675634,1899.1755931432874,1602.2354862560317,1722.6497884822093,2781.951653283655,3995.693330903601,3818.545959706293,3190.2768649016484,2585.6258401158384,4168.956668979461,5925.415484266274,5748.000580996859,4767.289603607942,3449.0647498807016,5564.023619218368,7802.389281820837,7731.0204965990115,6298.751840156978,4271.983718216386,6940.90988919083,9731.94974107302,9760.466436498118,7786.339870085742,2384.4387421074307,2726.7890470486923,2899.2301166098355,3651.925789680671,3441.1868015694936,3171.367924991125,3944.068012450543,4691.227458895989,5798.829644361682,5103.958916472042,3842.426054609284,5025.344611487659,6792.940201999754,7848.385624255786,6786.671951112628,4070.0618337997853,7428.518452941617,8502.94723213348,9725.765761427536,7719.704343280771,5319.6009117825415,7633.215904207829,11780.427677225267,11464.302868639474,10861.420547307976
31,890.0552934866689,1436.3214031497741,2039.2753264046269,1962.7289501359278,1655.0661536286075,1779.780768758532,2874.7131976068067,4135.138501442792,3946.7386488523175,3296.4871996258516,2671.182906359004,4307.906589479446,6111.625563898467,5945.032759234142,4920.476286757361,3563.0222985775135,5746.502176322832,8066.183881299659,8002.295243252442,6500.189390229317,4416.174738027074,7172.897782900325,10063.27965113452,10109.01893941743,8036.924310614876,2447.8315785977125,2848.0046688838374,2991.260133282706,3852.668972889598,3562.670819693203,3295.2415442156157,4066.105818185391,4875.212939909964,6050.676227846513,5244.28259904527,3905.6749768352493,5212.189551708124,7046.148363254858,8054.835546334003,6988.307021388895,4220.477407339832,7810.516618065606,8900.22515765598,10034.05799201755,8045.024643147004,5513.425674761094,7807.474118389457,12342.609641923533,12082.836058449016,11350.817583969725
32,919.3324642672732,1483.7359636513947,2107.0851151134825,2025.723776032645,1708.5341633002026,1836.933520905635,2967.8473427219046,4265.807749901976,4073.2940259455395,3402.863994655295,2758.7999960427264,4446.447606730055,6295.867375964044,6142.254147257625,5072.684266803133,3668.753514794322,5929.9338775165215,8324.250815836636,8275.102156105806,6695.565501517362,4558.201283621801,7405.855681819898,10397.669091494576,10456.376377099094,8288.94395644571,2497.1078438519294,2878.9026047882858,3117.21562080568,4028.7611461801816,3656.844345243304,3333.9422519557384,4046.5235576329674,5017.732413246983,6247.568905035834,5349.712646485375,4118.43761017589,5261.820546649604,7273.386135238476,8223.521812307301,7041.3694106308,4287.590938090798,7871.577123662978,9236.20984062739,10203.295144309885,8258.173320233444,5527.976096560142,7974.115204415133,12478.790853991286,12581.40886163544,11911.724954378216
33,948.0501654521448,1529.97636862865,2171.9956142573046,2090.973570384225,1761.3962273040702,1894.0889100414804,3060.245085386533,4396.850225629338,4203.293504889223,3508.611633024715,2844.682395040354,4584.679757386546,6480.11733184746,6339.726296382774,5224.324620988318,3773.100022183649,6112.02692311466,8589.507930824107,8542.925384598482,6888.584121577646,4700.623613598339,7638.049862620067,10733.621900843476,10807.982326820244,8553.404180933972,2485.5340583411767,2983.7209977405632,3237.969227932282,4154.135994511868,3695.06594855023,3361.8851262413355,4127.467406521444,5226.58996637896,6395.34286694163,5551.415485385542,4081.8244273507994,5317.40073083604,7609.3462349528345,8363.766027614734,7391.482090684914,4510.703184315725,8128.485710063084,9569.870851955853,10544.20976115373,8555.9325924283,5775.963543090716,8520.181503041253,13122.857121655317,12998.365563476047,12086.786711790663
34,976.6581291320945,1576.115481629231,2237.6974376063467,2154.1633040762213,1814.2786372743572,1951.3282364364966,3152.8764556503866,4526.316102633398,4330.431174709899,3615.271672452877,2931.389143272454,4723.469408708834,6664.604650236659,6537.3874652551785,5379.51319553065,3881.0981729741434,6294.737192659608,8847.954298762394,8808.005629063595,7084.487178295887,4838.388830829591,7870.610328811272,11070.057142157546,11158.57342543206,8817.618333932085,2494.0789490639327,3113.6878527746844,3435.256285270634,4348.7095695665275,3834.6724146746333,3389.508719970522,4261.641512306197,5445.650102859781,6661.313128741592,5690.760964166449,4094.2947616520637,5495.1628001920935,7844.8801241598085,8581.993614987125,7703.006415691867,4619.4214015337075,8311.580576822786,9808.695028793027,10906.809789016594,8791.531845760444,5944.754707838586,8784.232691740905,13309.670973724582,13355.098659179008,12427.903746306414
35,1005.4627334988427,1622.2326051437844,2307.7806039875563,2217.5396460333745,1865.5282411843443,2009.3569001182975,3245.2916820710616,4656.841583798087,4457.720530772047,3723.1558064402093,3017.4257201436976,4865.046821048903,6847.552187150241,6735.3852360701085,5533.777868531057,3989.045667970875,6476.581560951498,9103.612318074327,9073.569396411729,7285.272232313084,4983.097701499603,8103.277484256987,11397.751790875272,11512.199180922804,9075.483500031996,2484.018624901979,3167.3745269427454,3521.9503326545628,4455.202237477629,3933.5288377554416,3437.384693819277,4472.370272081068,5592.649201077457,6899.999643969397,5896.368578911857,4163.177751569608,5614.89796267228,8158.413501584721,8728.756968226822,7757.235860827732,4754.417552547089,8460.665730935089,10094.624218870675,11191.46466150968,9021.803452389779,6122.992701125394,8728.407015599636,13510.277709436603,13830.298448824244,12732.855546288936
36,1034.0483307640998,1668.4576365659277,2373.28853817943,2283.2483571513203,1919.3193663339443,2065.6848255848217,3337.7221376947186,4788.158079749087,4586.237198794686,3828.5402825707747,3103.360839394775,5007.393087170874,7029.568009167196,6933.987884785619,5686.991882384369,4101.10524517969,6662.672085180241,9350.849155911785,9345.40373444682,7485.129951577676,5119.7661539795745,8334.969942682921,11722.182669332871,11868.81336039991,9317.790094089536,2534.828443817268,3216.6662988556823,3610.0151347044452,4555.438055894567,4135.3283291009475,3534.085729240771,4660.7442293448,5744.535088084876,7135.78946313216,6071.332327114903,4145.895814819716,5801.369873267196,8369.105193054387,8901.071425002365,7922.689249652061,4690.731671449468,8627.353979867865,10268.488032098949,11570.805577429961,9229.952442198206,6491.469796594726,8968.367354278387,13783.427121879004,14037.089147154882,13001.209995214933
37,1063.0146245917738,1714.4537295550479,2438.164510222433,2346.963991815023,1972.7802486535384,2124.5114836859107,3430.2966224745182,4917.547442267552,4714.632557373333,3935.3010915828672,3189.7653198376856,5149.964918649948,7218.993661285708,7134.704840092106,5839.7808518475385,4215.189330796679,6848.029519741589,9601.467820696718,9622.187472885073,7686.634649024301,5258.831594097595,8563.94059272129,12053.575820013062,12225.689136033197,9559.003123670684,2557.611456099003,3232.3158443437064,3703.083638900334,4702.741307379055,4211.633779048868,3553.5377428616584,4677.7091108460045,5975.667124791702,7407.52471798171,6294.989407824692,4148.7968171789735,5758.686419133058,8562.553529449166,9130.049556373597,8106.412815828498,4783.025015081183,8753.628755084912,10589.776706915194,11799.40377290292,9580.557156268143,6768.6945740717,9214.542352480297,13972.052297063105,14644.745294551853,13161.220544818507
38,1091.6408760349032,1760.9263041356376,2504.943689059112,2411.0677097128105,2025.3459325790718,2181.4323800221414,3522.2211337309345,5046.266350819711,4841.287601788017,4041.2190048766524,3276.359592146416,5289.91130909248,7410.657373586508,7331.750798371508,5991.985777021682,4329.600303576627,7033.663799266422,9862.19240796697,9899.533409082851,7886.983598862229,5399.690438980333,8771.582666021302,12376.142182658727,12582.159475183933,9796.433578622087,2614.681177828887,3272.6168522689577,3782.426059859878,4868.134374642967,4344.020494931576,3633.6958694727064,4689.99298714239,6105.54322689257,7551.4858144945165,6425.034297091945,4227.826448913996,5872.394600100723,8832.087976816976,9461.435001640757,8208.85624666148,4907.831908908527,8973.198616596932,10774.082006641946,12096.493993213811,9985.075331663804,6803.896727692502,9500.274589978348,14241.953244017832,14971.726827683167,13390.471066613558
39,1120.4069569000144,1806.741992502442,2573.1790489480877,2474.3398922456195,2079.0316089939915,2238.690123823169,3615.6601979551515,5174.469517701907,4968.199556704274,4145.589050791784,3362.3236883910017,5427.363361531079,7609.522827741504,7531.478298017916,6146.927546319337,4443.771483470656,7218.972223686926,10130.419919115579,10177.15521768272,8088.678627922964,5538.825711719649,8996.785037201735,12706.205309931009,12941.170093102202,10034.423825886846,2653.681549321222,3298.018632388962,3951.9626880630763,4907.833285613418,4455.884959845069,3714.359758128723,4856.163643865979,6281.676123814237,7875.095624370141,6480.454830440783,4406.056180425009,5854.707076269277,9286.595885341721,9823.679577899387,8273.367005494747,5016.928101883846,9264.44637136063,11258.06427806426,12241.376110929292,10411.703496867283,6731.085161279402,9743.75713930272,14733.987164145317,15120.98157088094,13706.942512049493
40,1149.2006728267593,1852.9856407594266,2638.2716921402907,2539.095831861182,2131.754136678798,2296.8144542250006,3707.4810262340975,5300.595528653211,5098.5477586560055,4249.459319227122,3449.0647498807016,5564.023619218368,7802.389281820837,7731.0204965990115,6298.751840156978,4558.201283621801,7405.855681819898,10397.669091494576,10456.376377099094,8288.94395644571,5679.441403445649,9225.685843053969,13032.043853566625,13301.444664075792,10269.296941120832,2688.921827789899,3358.164072995139,4079.3907238162933,5028.209921545789,4587.648524910439,3763.021192459394,5028.912119628942,6457.1037049875395,8125.61311795969,6590.895192638688,4459.937966529155,6106.729263779663,9520.453473605028,10090.478559185745,8555.03667642511,5177.079404509124,9351.166906222614,11561.870916323443,12591.946350762086,10668.950469300902,6812.443887297872,9951.132352792387,15281.18391386046,15745.810572640246,14196.505675299279
41,1177.9628513936657,1898.809434264349,2709.623757713031,2604.3106112134988,2184.2267757129644,2354.8283799459614,3799.8688338411503,5426.442928730608,5226.739260434891,4353.0661733983725,3535.1057984063386,5701.52436368372,8002.706445769191,7933.288811380396,6451.575657173649,4672.598252779738,7591.558726747224,10667.030601867102,10737.098542720174,8500.406375656747,5823.334223557332,9441.514864295676,13332.345249708545,13649.243788123074,10498.774507988228,2768.7216777165067,3484.169887710912,4182.620234675018,5145.618174777822,4641.375421810865,3867.9406468617076,5139.049041277166,6571.689198723287,8266.420453616414,6515.821814417372,4627.0887019334405,6374.335466807638,9787.746002172486,10375.429208001011,8670.11095616042,5345.82252905811,9475.198756290829,11832.42125059086,12626.676707920686,11031.425016453322,6761.339606481498,9864.409445525267,15479.331871936363,16563.210796592142,14815.595404970682
42,1206.564109392231,1944.4627320534942,2776.403957572972,2667.762623569218,2238.194026445566,2411.9739991230367,3892.1444010095647,5551.50473468118,5355.70583076045,4457.461584904684,3614.6468320164677,5838.6507315702065,8197.635503296437,8138.062715549216,6596.94138507182,4784.996653259323,7777.369881227973,10938.047459930933,11016.479259161357,8711.86101034752,5965.578820059512,9670.488025452662,13629.736046919927,13999.187926075612,10744.4116283377,2799.4265971277337,3652.3618436753036,4295.442109454828,5390.980340754863,4698.908951776614,3930.1331662350426,5269.283460793176,6739.640057665622,8466.118342775819,6590.117719182574,4829.723876576969,6679.833420726513,10132.494883773332,10586.005807659265,8921.445539737368,5447.151794532019,9666.215962880688,12319.85048394491,12753.443464373084,11384.520180475865,6700.678046798398,10197.513092995008,16158.922128591792,16985.7427567698,15125.399003800754
43,1235.603487106296,1990.5051344656079,2844.1498795002663,2732.432065803225,2291.544262512408,2470.871534795482,3984.5429437612365,5676.539780269172,5485.287380515358,4559.89622538352,3694.4873544400625,5975.824453153769,8390.9854045413,8343.482814799658,6743.466937929398,4896.923502448848,7963.477695781878,11201.973031175734,11299.677749771161,8923.646569539625,6107.174358453893,9909.065506907566,13954.71067435973,14344.603540539838,11002.082145394354,2840.905582277216,3755.213129153906,4392.128170635735,5548.791238002654,4842.248030690236,4050.94765695671,5481.409330997731,6945.421802728269,8602.931034413476,6710.976904423739,4958.219677524437,6803.403375500092,10436.312680711286,10984.354042496216,9103.393709677286,5778.942233377933,10361.74565253926,12413.676560024547,13419.701556820848,11755.93892027011,7051.461031293291,10387.087123769657,16365.585295006013,17264.183927727394,15400.68881759696
44,1264.250901547596,2037.1071836234369,2908.9609784966865,2796.8315441066334,2344.8380038142786,2527.6185030828956,4077.0683727473597,5801.669652835946,5617.570076351182,4664.069143378067,3773.100022183649,6112.02692311466,8589.507930824107,8542.925384598482,6888.584121577646,5008.876700493318,8149.434234297252,11464.75405569975,11582.502471878739,9124.356872967503,6249.501302178347,10140.607616482268,14278.169541089688,14694.351087864432,11259.320744712906,2855.928902747225,3828.044242417035,4620.968920908315,5594.5577309610135,4865.094691138352,4035.4310869019746,5600.33445341205,7107.250030286897,8771.633998081565,6855.022489745621,5076.849432459368,6921.196154133753,10728.055575452165,11320.572122341699,9200.85752574127,5734.307090780401,10476.49422235386,12634.649158013268,13897.19846285019,12069.08179919015,6952.920195566544,10135.195316562833,16484.56393564377,17557.97431528183,15676.730721851483
45,1293.0847238273739,2082.905078827306,2978.22716935461,2860.104418895528,2398.37803760938,2585.6258401158384,4168.956668979461,5925.415484266274,5748.000580996859,4767.289603607942,3852.9526537645424,6248.534250318073,8783.072587666848,8742.097165931926,7033.2699733716345,5119.7661539795745,8334.969942682921,11722.182669332871,11868.81336039991,9317.790094089536,6391.9686755555385,10368.620209532406,14603.942241718314,15045.636522145413,11516.087000978103,2922.787233288143,3911.6559031107126,4714.185337489938,5791.387501198992,4946.899420426713,4101.179314947515,5695.942426111724,7256.828321841191,8853.52614965145,7030.564373379431,5134.940303349207,7043.948218581284,10996.31393566694,11583.266414161726,9459.626900740763,5906.407600561268,10627.490208199823,12861.157313686463,14384.335515629376,12218.453422785842,7039.620135173321,10305.76485055163,17261.471842955125,18021.193008399667,16025.091384374804
46,1321.4009780572615,2129.8198151703855,3044.9018906343476,2926.1145578856467,2451.954630909123,2643.5532346601376,4261.666284416449,6048.628791893303,5879.212023051501,4869.258947214928,3937.075719585864,6385.821102114864,8976.503573385226,8940.588657951637,7184.773239120057,5232.078593626598,8518.444857929091,11985.709230861987,12152.092070387727,9510.18407466773,6533.608588683117,10597.037925721692,14928.361875013426,15394.8593824733,11773.14844907479,2921.202987928362,3990.2585594975435,4864.321881235001,5876.509001276875,5003.730052257477,4128.670601947088,5797.3049685406,7310.395057582709,9151.804399691595,7145.9085504161,5156.28376354474,7185.267561623089,11204.554953213194,12044.876266794361,9718.253476635138,5993.896552423697,10631.887000077984,13413.69418806044,14693.80515135045,12419.340385515272,7147.924632069837,10664.616726983164,17818.502106124146,18456.561672411022,16265.826045486896
47,1350.0493047570671,2176.48313332199,3112.228505868129,2989.1245456862353,2504.946773714807,2701.2732530940903,4353.947285898299,6172.6346649933075,6010.823148768207,4971.1976907588205,4017.8574992356457,6523.0789945505385,9164.482438386747,9139.070115790506,7335.093762042017,5343.368432141854,8692.977432194566,12246.244478768023,12438.73122682981,9700.747049889205,6675.751431778999,10825.569090466985,15253.0798927208,15749.218373518104,12030.63036986165,2993.3648085915197,4236.507836251755,5045.817668058875,6010.630106155654,5026.9219719278735,4216.924782240909,6010.3944934815245,7367.0949762433265,9391.71686570683,7110.964695632502,5256.4500128819445,7505.823078165154,11327.277807925871,12449.3680203298,9837.308379562828,6231.435880007311,10939.441405143247,13760.669361848713,14895.758055127975,12465.742841317691,7306.583735594237,10892.67055784301,18147.39760672214,18960.08364036892,16599.57356884646
48,1379.1271808377746,2222.3466080376575,3178.8183287729325,3053.840690446448,2557.3635083007434,2758.7999960427264,4446.447606730055,6295.867375964044,6142.254147257625,5072.684266803133,4101.10524517969,6662.672085180241,9350.849155911785,9345.40373444682,7485.129951577676,5455.106618692656,8859.520715286344,12506.40106722176,12725.649109951655,9892.352562955242,6818.008569566667,11053.61786791488,15578.825964395048,16095.241383408274,12287.88961571427,3065.335394915475,4312.1066181641745,5132.250809689749,6108.58817353239,5136.688066229074,4151.898043037226,6143.146462156952,7502.95745158641,9578.883243726392,7443.34751080638,5284.825689566143,7702.132591533784,11369.124995958702,12778.124053002006,10061.332990477535,6232.7663096911765,11348.30011831265,14159.778407929029,15286.511255882233,12751.79938714979,7324.664697143941,11009.312673272509,18559.4481535541,19229.73250997815,16903.12416957076
49,1407.6747765214411,2269.955284725027,3247.622745002197,3115.081996470879,2610.8993611314945,2815.938444026154,4538.601792517484,6419.015031433555,6274.508786267187,5174.301465813916,4186.356557345749,6801.664934798113,9535.165670734492,9552.360710856354,7636.388949384976,5567.932147604365,9042.61532913342,12771.5989125725,13012.282273892222,10083.040871730038,6959.055684623357,11282.513219950735,15903.837280026373,16445.55745289297,12546.150146614618,3124.685305989418,4469.265099944691,5128.412571994672,6347.49145229375,5167.740377983041,4232.707414755016,6320.319538866511,7708.447311429844,9651.502685224512,7476.207490428634,5316.152923371621,8144.639355767334,11516.521078711026,13103.697979726086,10285.670981063862,6359.470455921778,11446.733167710496,14451.5486218196,15761.36001531577,13028.49285442761,7455.807911525127,11286.9144452921,18945.936685780638,19469.9233594893,17384.512996877267
50,1436.575561280249,2316.5686209141454,3315.832948955259,3180.894931517843,2664.051458464435,2873.621748167639,4630.731975192299,6542.134599181852,6405.739850928885,5277.140806456693,4271.983718216386,6940.90988919083,9731.94974107302,9760.466436498118,7786.339870085742,5679.441403445649,9225.685843053969,13032.043853566625,13301.444664075792,10269.296941120832,7090.906300564687,11509.498283820125,16166.152273285215,16799.83273830372,12802.338223152092,3164.867404417576,4538.7977535498885,5260.507106556935,6588.386389164794,5213.06319603544,4343.077837335092,6307.217633639415,7894.260622756271,9883.933685062193,7697.619157083064,5409.355701858315,8274.975301916795,11803.039867204365,13436.088077035365,10435.020271949872,6485.558045043606,11995.013514234923,15063.198677268048,15965.457080812159,13269.85429474838,7607.684368780818,11624.81698925012,19076.278409130424,19377.26535660461,17857.855576846694
51,1464.6902018818796,2362.234742088761,3384.025889608879,3242.0101577525393,2717.381772842059,2931.389143272454,4723.469408708834,6664.604650236659,6537.3874652551785,5379.51319553065,4358.171589618511,7080.518463319848,9929.390292013823,9967.683049295412,7937.434131267353,5793.1444411962075,9403.355903957434,13278.949081222916,13585.02690726883,10454.102637991087,7225.053858613117,11737.26156822462,16510.808402198374,17156.009788468862,13060.240448183773,3237.392173462198,4601.140361288621,5346.366096184017,6671.720312635489,5245.938966193812,4523.420652649483,6394.7404820528145,8100.972728844337,10157.44153709431,7853.214285908905,5663.734933720841,8597.61365065371,12017.989627153962,13650.318728578848,10664.147281917581,6507.019657090255,12394.683509741484,15500.304680888978,16783.41227694994,13498.92140724934,7747.201683763664,12071.353345394147,19307.75980027441,19563.307345915422,18022.72932167179
52,1493.8072330474802,2409.059351238532,3450.581115820315,3307.026693576272,2770.1723234712936,2988.599804794319,4818.434068278382,6786.619508341176,6669.607200064405,5483.521763328625,4443.771483470656,7218.972223686926,10130.419919115579,10177.15521768272,8088.678627922964,5908.396761305319,9578.286798726383,13500.336067246035,13859.99242133292,10641.898028284792,7354.832993914624,11973.989257840924,16837.24243583105,17518.67407684698,13317.48853473418,3294.6885072974515,4731.550688316454,5456.541128052827,6934.638970386025,5360.42468375086,4664.902271938809,6529.528394485058,8277.265937194255,10214.97131705941,8025.057842694084,5898.576707257193,8794.544860671162,12310.697646494807,14052.76695878833,10918.273267656574,6729.002550084926,12518.36308076704,15931.277193678061,16898.09345739385,13633.173688197734,7657.1695506053775,12480.89153428788,19619.176149626328,20290.02874874023,18724.790186910883
53,1522.6284865786106,2455.321526331858,3522.9083659901776,3372.309140930226,2822.4795152026636,3046.3639226923465,4912.246530396575,6908.021209135608,6803.330987798452,5584.775468438736,4529.548134026915,7358.894805467026,10330.525353431769,10385.81469091799,8238.25339019314,6022.230101260373,9763.21541651225,13761.25896862946,14133.810736792077,10847.66670956596,7486.876107167346,12208.259620931603,17098.38147054669,17886.603947138483,13574.671513438025,3336.513053791038,4837.594104577739,5631.266281630487,7097.427702106475,5437.175692458627,4689.227064613808,6659.644342701439,8440.55069285368,10357.84059661923,8174.458967944209,5947.551846460595,9039.728739272285,12631.461568113566,14237.469763867954,11213.244037842278,6763.750873389366,12822.767374843028,16351.545593342074,16804.41353909299,13842.402925583336,7782.848068562585,12472.566219557384,19966.287207622845,20344.12235131871,18797.169363105953
54,1551.0976580956717,2501.6579129155734,3590.5503387330414,3436.3906054775125,2875.3332121023486,3103.360839394775,5007.393087170874,7029.568009167196,6933.987884785619,5686.991882384369,4614.874019244371,7499.300514732306,10532.694772361492,10595.88532669744,8394.871761923609,6135.4965620714,9957.56235484395,14018.20195876647,14416.587799037608,11052.63360171971,7625.611929395355,12431.38877598192,17408.158309252467,18218.840199709066,13820.412314927074,3496.958187196395,5040.1389359197965,5920.6796051434285,7071.382311532957,5543.631332694404,4849.080467530507,6827.837559786639,8756.914665004037,10442.327905506325,8242.763957319374,6012.208993704717,9079.001963573799,12758.616713006388,14700.428627733003,11513.474732528162,6963.7688347666735,13049.034618716143,16651.356620697086,17012.571641296046,14015.858461799584,7871.269763393919,12316.997507990312,20311.528779380842,20365.056394155232,18910.45496173347
55,1579.2169691664692,2548.328335200852,3655.931152624018,3496.9493738237115,2926.8140257264877,3161.2422524844974,5102.559445850335,7151.904780401287,7065.438128810581,5788.074268980034,4700.623613598339,7638.049862620067,10733.621900843476,10807.982326820244,8553.404180933972,6249.501302178347,10140.607616482268,14278.169541089688,14694.351087864432,11259.320744712906,7763.454994053542,12664.077650264571,17776.70176797982,18573.244839302493,14061.656659115828,3502.930450355283,5171.377275174011,5966.763026988015,7047.397912947843,5607.55449427863,4859.041700330527,6894.459524174995,8992.058991087555,10558.312203839292,8352.98010866819,6075.260188017095,9062.858428244283,12960.667534075485,14952.539724968468,11703.454922714547,6940.566759727071,13315.719724143297,16846.270593632365,17315.88782087107,14146.082055368523,8212.321684087032,12534.699844717165,20570.14317452835,20455.129746053015,19207.25749536793
56,1607.5161243967905,2594.4918153957096,3723.7952241698067,3562.3312722884193,2980.173358886731,3218.392924572503,5197.217547578632,7282.252358527719,7198.208437017961,5889.375174879844,4784.996653259323,7777.369881227973,10938.047459930933,11016.479259161357,8711.86101034752,6363.094224260631,10322.812863214289,14539.487479772873,14974.885677450182,11464.052160648323,7900.615318946056,12892.545084196208,18174.297326804754,18932.273943755266,14302.106620299239,3585.0509529109822,5137.5031975813,6156.981273540936,7269.858418106483,5614.175964555821,4869.92016187144,6986.181837224944,9181.06867649746,10808.40525754859,8417.593592771655,6147.962374088067,9186.383078542298,13118.74887024512,15186.538286405406,11920.489142917913,7055.045400285521,13695.634889932457,17191.439603906394,17575.77542088327,14429.440899727397,8179.888385674557,12733.959373512009,20770.1414866441,20678.65193946789,19660.107895123987
57,1637.4655229728844,2640.9351308520177,3793.4083894299824,3627.963264843035,3033.766558653034,3276.359592146416,5289.91130909248,7410.657373586508,7331.750798371508,5991.985777021682,4867.624979302829,7917.131712726552,11134.419865464724,11231.154673852694,8871.076204010758,6477.248831968096,10505.454459060331,14799.563206605913,15257.94932038538,11670.089527227097,8038.874318065856,13119.52787695215,18507.725789657994,19288.60369120605,14563.13536522679,3666.3721354562563,5175.26822312728,6227.01697875456,7374.621275964477,5757.804178000279,4927.837951071863,6999.474357971039,9353.90562187218,11046.23321753923,8560.7621350063,6245.569617463278,9424.583671894325,13538.399679045622,15526.893620163126,11968.464898665023,7089.357096190588,13889.488673688858,17200.90989075755,17512.095761576453,14763.82525994803,8249.245567187874,13085.915638344235,21076.46807695791,21075.033462878047,20072.457818096525
58,1665.5445868688778,2688.927553460844,3861.964192610173,3690.8882584376042,3085.6473768926408,3333.727368367238,5381.106965670356,7545.4340879387455,7465.965872360134,6094.2294912188845,4956.999078860968,8056.540870830146,11330.871993998635,11439.87936679938,9027.453503246408,6590.022573773278,10688.391922340594,15059.002562170117,15536.05753449168,11876.360641126446,8180.461762662866,13346.788543077346,18834.795564971097,19649.5295962758,14819.572066608696,3684.8242283253376,5134.315604741781,6162.778394321068,7200.286741210517,5795.904953323313,5023.011345065227,6985.286430301716,9559.683078183289,11105.07761879732,8757.20654374256,6285.687115980047,9610.4561454416,13528.762281764637,15758.69024703269,12134.545087651304,7134.329943579317,13938.919309018547,17461.92337322766,17884.960254091682,15253.568023730413,8403.711598376125,13299.553375311907,21318.89099004634,21531.725617612745,20414.8382435557
59,1694.3204612619388,2734.3759535011804,3934.37049213939,3753.5640448321305,3137.0905948644404,3391.351229858465,5472.654315973865,7674.589354571352,7599.162336905046,6196.413774862308,5035.8044574339765,8196.387038245191,11526.651643424992,11655.166429164623,9173.01776574889,6704.655323590876,10871.27722262322,15319.882032772668,15810.090097183522,12082.234402012335,8322.427022125765,13572.994436823068,19158.851169466474,20007.60300248463,15081.0600575992,3775.278820881463,5165.137335664066,6201.723928887396,7498.366826468161,5895.370722365493,5091.856380047734,7090.856755642475,9608.351444361477,11003.954290076086,8806.208636915,6644.755161677259,9509.208743290641,13875.222478072556,15953.164945029885,12529.963676981943,7032.745077585048,14079.517887005084,17805.826582891543,18172.617390535896,15806.995660002123,8672.694421720877,13229.576274722274,21819.37454238624,21996.934954496075,20719.205952717253
60,1722.6497884822093,2781.951653283655,3995.693330903601,3818.545959706293,3190.2768649016484,3449.0647498807016,5564.023619218368,7802.389281820837,7731.0204965990115,6298.751840156978,5119.7661539795745,8334.969942682921,11722.182669332871,11868.81336039991,9317.790094089536,6818.008569566667,11053.61786791488,15578.825964395048,16095.241383408274,12287.88961571427,8463.875256538791,13799.621420987582,19483.275303910545,20364.689724768235,15323.55198097114,3739.6701085085674,5160.448013070153,6450.433479627083,7776.419119482177,6067.861165834382,5087.16717756758,7211.732472919618,9755.173580962688,11364.645557235524,9000.353961390692,6623.397008001166,9695.672250028172,14025.164328012937,16191.08407006766,12689.729476565048,7016.0178961911915,14382.384895532992,18091.08459372647,18483.468661518407,16105.364127085079,8810.762012465715,13498.632336102271,22094.105960353594,22322.405795609084,21211.70711151758
61,1750.8979044642806,2828.0045324583916,4066.03173639584,3882.1391860002086,3242.880234461976,3505.925526919745,5655.9167795431185,7934.693349286884,7864.6655632643515,6400.607634414118,5203.860756870572,8472.364403361424,11916.309179569742,12081.460627906086,9461.27003800815,6931.244331985433,11236.76330740876,15838.300912633622,16373.474167719283,12492.91242544869,8605.406944962791,14026.31327761501,19810.832564383785,20728.997795512867,15573.053348730684,3789.62636858306,5226.511583070307,6641.215664827186,7759.1294778102965,6156.561517569246,5051.554761378744,7190.42512853589,9817.729166426903,11426.30175326723,9069.007195118158,6726.691746285427,9955.700578123018,14193.675413937035,16290.59918385898,12979.945007682429,7226.89339231519,14665.05416764025,17897.368929818615,18882.796866592318,16406.799558449446,8814.367787518566,13881.72325599497,22370.31226859544,23069.756822772742,21745.752036110804
