Frame,GT_0.25_R1,GT_0.25_R2,GT_0.25_R3,GT_0.25_R4,GT_0.25_R5,GT_0.50_R1,GT_0.50_R2,GT_0.50_R3,GT_0.50_R4,GT_0.50_R5,GT_0.75_R1,GT_0.75_R2,GT_0.75_R3,GT_0.75_R4,GT_0.75_R5,GT_1.00_R1,GT_1.00_R2,GT_1.00_R3,GT_1.00_R4,GT_1.00_R5,GT_1.25_R1,GT_1.25_R2,GT_1.25_R3,GT_1.25_R4,GT_1.25_R5,Ours_0.25_R1,Ours_0.25_R2,Ours_0.25_R3,Ours_0.25_R4,Ours_0.25_R5,Ours_0.50_R1,Ours_0.50_R2,Ours_0.50_R3,Ours_0.50_R4,Ours_0.50_R5,Ours_0.75_R1,Ours_0.75_R2,Ours_0.75_R3,Ours_0.75_R4,Ours_0.75_R5,Ours_1.00_R1,Ours_1.00_R2,Ours_1.00_R3,Ours_1.00_R4,Ours_1.00_R5,Ours_1.25_R1,Ours_1.25_R2,Ours_1.25_R3,Ours_1.25_R4,Ours_1.25_R5
10,0.0018585557,0.0016736214,0.00067913136,0.0011742683,0.0014266269,0.0037171296,0.0033472646,0.0013582852,0.002348591,0.0028532874,0.005575701,0.005020906,0.002037442,0.0035229065,0.0042799464,0.0074342764,0.0066945474,0.0027165986,0.004697223,0.005706606,0.009292848,0.008368189,0.0033957544,0.0058715334,0.0071332646,0.0015373776049926993,0.0013162632436833582,0.00040674762115773316,0.0007054323411865416,0.0010624098582365411,0.0031249496277388797,0.0029310562054681902,0.0008997824112378633,0.0016448032436018295,0.002260067974463364,0.004431200854992112,0.0034616352555327462,0.0013213095988640854,0.0022039741541175733,0.002834073052188952,0.006350217653441683,0.005381517384055764,0.0016823842851292471,0.002983572386446791,0.004259797000052988,0.00829078204450824,0.00728565825464387,0.0029244413447021113,0.004865592767368159,0.0057861780059687475
11,0.002044414,0.0018409848,0.00074704434,0.0012917019,0.0015692954,0.0040888437,0.0036819926,0.0014941159,0.0025834534,0.0031386195,0.0061332756,0.005523,0.0022411896,0.003875202,0.0047079436,0.008177704,0.0073640044,0.0029882616,0.0051669506,0.006277271,0.010222132,0.009205011,0.0037353337,0.006458692,0.007846594,0.0017000934233344042,0.0014562126746201023,0.0004497302644893468,0.000779920450775303,0.0011738014676035663,0.0034486299875865294,0.003237951409067763,0.000993623549271567,0.001820378774773959,0.0024966327356072977,0.004894522512561081,0.0038266616801534343,0.0014595085039770736,0.0024380378574258388,0.0031350673295876905,0.007016212972595627,0.005950767052755286,0.0018568290593583246,0.003303264003456628,0.00470745340602721,0.009172657019133022,0.00805004559050446,0.0032283054873405866,0.005373639700355063,0.0064033421661831135
12,0.0022302708,0.002008349,0.000814959,0.0014091328,0.0017119588,0.004460559,0.0040167198,0.0016299497,0.002818318,0.0034239527,0.0066908463,0.0060250913,0.002444937,0.004227494,0.0051359413,0.008921132,0.008033463,0.0032599245,0.005636672,0.006847932,0.011151418,0.010041832,0.0040749125,0.00704585,0.008559922,0.0018350769629058915,0.0015724617326668107,0.00048528538962696997,0.000841938990923404,0.0012662816817602522,0.0037165351852572995,0.003493593899311029,0.0010716466480434244,0.00196633019861609,0.0026928531148238456,0.005278506976282747,0.004130890280859773,0.0015743135658710056,0.002632519620472737,0.00338566976438902,0.0075689395042472015,0.006423051101009597,0.002000894683735481,0.003569419392275777,0.005077936750883007,0.009903223160063436,0.008684020732534551,0.003480285002131957,0.005795087717589427,0.006916379411756505
13,0.0024161276,0.0021757134,0.0008828741,0.0015265702,0.0018546258,0.0048322733,0.004351449,0.0017657793,0.0030531778,0.0037092834,0.0072484175,0.0065271836,0.0026486826,0.004579791,0.0055639404,0.0096645625,0.008702916,0.0035315845,0.0061063985,0.0074185957,0.012080707,0.010878652,0.004414488,0.0076330095,0.009273252,0.0019965106389743924,0.0017116916551052918,0.000527814233802491,0.0009162338745981553,0.0013767444868238432,0.0040367067365797505,0.0037998055597358383,0.0011650177522010813,0.0021408219381711946,0.002927115607283931,0.0057370748507728645,0.004495118288136423,0.0017114842403526734,0.0028647532291338805,0.0036862681985676475,0.008232436346409668,0.006986053134618355,0.0021724116569910765,0.003887652786228241,0.00552058608312763,0.010776382610186977,0.009440039042164365,0.003780960014513547,0.006298119151493663,0.007530397768734777
14,0.002601986,0.0023430788,0.0009507913,0.0016440012,0.0019972932,0.0052039884,0.0046861786,0.0019016096,0.00328804,0.0039946153,0.0078059887,0.007029278,0.0028524306,0.004932089,0.005991939,0.010407992,0.009372374,0.0038032476,0.00657613,0.0079892585,0.013009991,0.011715471,0.0047540655,0.008220164,0.009986581,0.002191974810348353,0.0018827877336095279,0.0005851418402828021,0.0010257346950543298,0.0015149585049596716,0.0044228345967768255,0.004156447718464684,0.0012841223419860967,0.002356544089597067,0.0032026917838132597,0.006294338602587183,0.005004695302810538,0.001901400242669592,0.003193381189525082,0.004115916694835917,0.008983252819072144,0.007678903151950313,0.0023992188062729215,0.00431769402468536,0.006065713806327751,0.011789502737426526,0.010331022096583322,0.004157836691573071,0.006884233005139734,0.00822306173623034
15,0.0027878436,0.002510441,0.001018707,0.001761432,0.0021399602,0.005575701,0.005020906,0.002037442,0.0035229065,0.0042799464,0.008363563,0.0075313686,0.003056178,0.0052843792,0.0064199367,0.011151418,0.010041832,0.0040749125,0.00704585,0.008559922,0.013939276,0.012552292,0.0050936425,0.008807326,0.010699908,0.002367734471553523,0.0020378258007132874,0.0006389008401743275,0.001130282141189418,0.0016405792011111432,0.004769681382600506,0.00447359720745105,0.001394163667414041,0.0025531862703474335,0.0034493512982923078,0.006796565355263168,0.005485275541808285,0.0020794286194125663,0.0035051884002595688,0.004525215841784766,0.00964125133059387,0.008304693027427002,0.0026087382495424316,0.004719597687655657,0.006561134042508867,0.012684610336954038,0.011123419764041773,0.004498800569233864,0.0074057023650818425,0.008832095531217945
16,0.0029737009,0.0026778067,0.0010866242,0.0018788623,0.0022826248,0.0059474176,0.0053556347,0.002173273,0.0037577667,0.0045652767,0.008921132,0.008033463,0.0032599245,0.005636672,0.006847932,0.011894847,0.010711287,0.004346572,0.007515582,0.009130587,0.014868565,0.013389115,0.0054332195,0.009394484,0.011413237,0.0025789082190373607,0.002223456867661703,0.0007032400432576381,0.001256133714398596,0.0017905177052522968,0.0051856502466441174,0.0048528753731687455,0.001526842999215415,0.002789029266932292,0.0037449147264143295,0.007396108285087996,0.006060019721445007,0.002291928719870156,0.0038777465834893823,0.00501543636239703,0.010429321881157975,0.009048898803237037,0.002857247902684859,0.005199025993850149,0.007155103332072217,0.013750427713092152,0.012069050735782592,0.004903638668195657,0.008030217527304045,0.009562940182066385
17,0.0031595575,0.00284517,0.0011545394,0.0019962953,0.0024252902,0.006319132,0.0056903614,0.0023091065,0.003992631,0.004850611,0.009478703,0.008535553,0.0034636694,0.0059889676,0.007275927,0.012638276,0.011380745,0.0046182335,0.007985301,0.009701249,0.01579785,0.014225934,0.005772797,0.009981636,0.012126566,0.002790516434578348,0.0024083754787994,0.0007670049682588806,0.0013820876101334916,0.0019397022367683631,0.005601213672684003,0.005232721206954827,0.0016586351554765462,0.00302477227041171,0.004039782915296954,0.007993637249628498,0.006632290222796061,0.0025035337457354656,0.0042477350169123325,0.005504430337959506,0.01121315298323255,0.009787392646711465,0.003104839199463066,0.005674314165121414,0.007745009864836484,0.014808393972675865,0.013011852058478818,0.005304872234901247,0.008653123409651593,0.010293026208647917
18,0.003345415,0.0030125366,0.0012224552,0.0021137292,0.0025679567,0.0066908463,0.0060250913,0.002444937,0.004227494,0.0051359413,0.010036276,0.009037648,0.0036674154,0.006341264,0.007703928,0.013381706,0.0120502,0.0048898975,0.008455031,0.010271912,0.016727135,0.015062755,0.0061123753,0.010568795,0.012839894,0.0029670003472711307,0.002562228161010183,0.0008203134199991158,0.0014869886758377864,0.002063173888427742,0.005948238975402412,0.005550039504347551,0.0017681288341645132,0.003220369022173303,0.004285211184836467,0.008490479981099395,0.0071100505924687465,0.002678708836298429,0.004557758100856322,0.005910456908680278,0.011864906414080532,0.010403659373231502,0.003309929155368372,0.006067168252905349,0.008234892066989293,0.015683592937528915,0.01379535101939586,0.0056360118717430265,0.009171001466264187,0.010899073457406146
19,0.0035312718,0.0031799006,0.0012903713,0.002231161,0.0027106237,0.007062561,0.006359821,0.0025807668,0.004462358,0.005421271,0.010593846,0.009539739,0.0038711634,0.006693561,0.008131926,0.014125134,0.012719657,0.0051615573,0.008924755,0.010842577,0.017656423,0.015899576,0.0064519523,0.011155953,0.013553227,0.0031786651888125557,0.002746900963422898,0.0008844018265700554,0.0016124008860883055,0.0022111376875566234,0.006362949754285125,0.0059310193342884355,0.0018987772130644078,0.0034549431934489242,0.004578784169632054,0.009085263921713172,0.007682596586642281,0.0028878289734226782,0.004932582893691703,0.006395912260181352,0.01264475858732739,0.011140409812092963,0.003554286490380847,0.006535739215957853,0.008819950055680885,0.01672344635106233,0.014732494489925065,0.006029143851746008,0.00978835560600055,0.011621300473505153
20,0.0037171296,0.0033472646,0.0013582852,0.002348591,0.0028532874,0.0074342764,0.0066945474,0.0027165986,0.004697223,0.005706606,0.011151418,0.010041832,0.0040749125,0.00704585,0.008559922,0.014868565,0.013389115,0.0054332195,0.009394484,0.011413237,0.018585704,0.016736396,0.0067915283,0.01174311,0.014266552,0.0033901477894013165,0.0029309525974645576,0.0009483340699284911,0.0017369687108735273,0.002358575891087555,0.006775798548529899,0.006312159526346661,0.0020285517460979846,0.0036892727291069544,0.004871115904207482,0.009678588017160893,0.008253759214989137,0.0030946711022852604,0.0053067272203164255,0.0068780298015419334,0.013428054119569512,0.011871873001910654,0.003796925850711229,0.006999417510553703,0.009403174599739413,0.017753856854027916,0.015663803927947112,0.006419014228632532,0.010402202322851934,0.012338546279178485
21,0.0039029869,0.0035146284,0.001426202,0.0024660223,0.002995955,0.0078059887,0.007029278,0.0028524306,0.004932089,0.005991939,0.011708992,0.010543924,0.004278655,0.0073981434,0.00898792,0.015611992,0.014058572,0.0057048798,0.009864204,0.011983901,0.019514993,0.017573219,0.0071311076,0.012330263,0.014979882,0.003566213196044077,0.0030838685602506636,0.0010012086802464021,0.0018404086040463496,0.002480760539212949,0.007119315396710418,0.006631243166167616,0.0021357759741085624,0.003884287152711599,0.005113170040359628,0.010172742705177146,0.00873109598340252,0.0032657828237736795,0.005617461903837251,0.007277910407085449,0.014085060240129938,0.012476911406983716,0.003997989501700558,0.0073834546139321024,0.00988884446962768,0.01860665552301178,0.01643506645166304,0.006741104876164319,0.010911779761463394,0.012932519242038696
22,0.0040888437,0.0036819926,0.0014941159,0.0025834534,0.0031386195,0.008177704,0.0073640044,0.0029882616,0.0051669506,0.006277271,0.012266561,0.011046015,0.004482402,0.0077504404,0.009415918,0.01635542,0.014728026,0.0059765438,0.010333929,0.0125545645,0.02044428,0.018410038,0.0074706846,0.012917422,0.015693208,0.003777461621944906,0.0032669434910101384,0.0010645057399224285,0.0019638256718300627,0.0026277689830550887,0.007532189409895652,0.00701521311969706,0.0022636744799246003,0.0041175619815708485,0.005402466502586177,0.010765127885050333,0.009303342583554287,0.003469981200394219,0.005988615607892497,0.007757739163840588,0.014872888162860648,0.01319877051962052,0.004237223798470981,0.00784329953243622,0.010471241570232144,0.01962385235074677,0.017362870896426793,0.007127360835124284,0.011522305732665623,0.01364431287579086
23,0.004274701,0.003849356,0.0015620294,0.0027008862,0.0032812844,0.00854942,0.0076987324,0.003124093,0.00540181,0.006562601,0.012824134,0.0115481075,0.0046861502,0.008102735,0.009843915,0.017098852,0.0153974835,0.0062482045,0.010803657,0.013125231,0.021373563,0.019246858,0.0078102616,0.013504582,0.016406536,0.0039879706103689095,0.003449482536418324,0.001127880877176181,0.0020867142805654115,0.0027738939102568013,0.007945619139449812,0.007397690703433899,0.002390882946683904,0.004350910615796451,0.005689237459202821,0.011359674349965427,0.009874299983125535,0.0036729078325017438,0.006358871933490599,0.008235848678004637,0.015658361665715066,0.013922071829749206,0.004474818958817453,0.008301846149439029,0.011052398793285153,0.020639575349707347,0.018286009399818372,0.0075093857218178515,0.012130155210109182,0.01435188521023174
24,0.004460559,0.0040167198,0.0016299497,0.002818318,0.0034239527,0.008921132,0.008033463,0.0032599245,0.005636672,0.006847932,0.013381706,0.0120502,0.0048898975,0.008455031,0.010271912,0.017842278,0.01606694,0.006519869,0.011273382,0.01369589,0.022302853,0.02008368,0.008149838,0.014091737,0.017119868,0.004162374830613824,0.0036006221668597052,0.0011807003487142008,0.002188274844439417,0.0028945502145717845,0.008289648828577119,0.00771427519915991,0.002495930910189639,0.004545786958790263,0.005927334955375484,0.011854919283611652,0.010349876987213173,0.0038406876501679873,0.006665148595095945,0.008634493014575724,0.016311045822075234,0.014527442336461131,0.004671764982373032,0.008683498661350372,0.011534927544517808,0.02148192740487491,0.019054306607466605,0.007825276134390498,0.012636918873372654,0.014939925737269806
25,0.0046464163,0.004184086,0.0016978624,0.0029357504,0.0035666167,0.009292848,0.008368189,0.0033957544,0.0058715334,0.0071332646,0.013939276,0.012552292,0.0050936425,0.008807326,0.010699908,0.018585704,0.016736396,0.0067915283,0.01174311,0.014266552,0.023232136,0.020920498,0.008489414,0.014678896,0.017833196,0.004370500969193207,0.003781403687575861,0.001243711495823001,0.0023099274596000714,0.0030388039371850115,0.008701938685974324,0.008093301960661834,0.002620750058975985,0.004779017178831892,0.006211776211095875,0.01244945097539591,0.010918590486181918,0.004040340761276787,0.007030509364610376,0.009110405719458533,0.017094280838856227,0.015260972138679907,0.004907855342538137,0.009138594872239418,0.012110638384146557,0.022490486669655512,0.019968906826200398,0.008200835666331075,0.013240317995515713,0.015642120813241924
26,0.0048322733,0.004351449,0.0017657793,0.0030531778,0.0037092834,0.0096645625,0.008702916,0.0035315845,0.0061063985,0.0074185957,0.014496848,0.013054387,0.0052973866,0.009159617,0.011127907,0.019329138,0.017405855,0.0070631946,0.012212835,0.014837216,0.024161423,0.021757321,0.008828992,0.01526605,0.018546527,0.004577792641720235,0.003961131433875834,0.0013061800917757846,0.002430811652340827,0.0031829189977008628,0.00911441940662071,0.008471490661838825,0.0027442841360700953,0.005011052176043633,0.006493928521548468,0.013046029943247498,0.01148388075431925,0.004238581199532655,0.007393325927449164,0.009586737998393161,0.01787570610373698,0.015992794498071117,0.005142598348373847,0.009588006520853945,0.012681168514555573,0.0235016591418311,0.020882356435424403,0.008571275719698717,0.013844650284054946,0.016340159062996282
27,0.0050181304,0.0045188135,0.0018336942,0.0031706102,0.0038519504,0.010036276,0.009037648,0.0036674154,0.006341264,0.007703928,0.0150544215,0.01355648,0.0055011353,0.009511912,0.0115559045,0.020072564,0.018075312,0.0073348554,0.012682562,0.015407879,0.02509071,0.022594143,0.009168572,0.015853208,0.019259855,0.004750117455107882,0.004110651020569574,0.0013590221854859368,0.002533340104485882,0.0033055775328032183,0.009460537107814027,0.008787756901084888,0.0028503413855350992,0.0052041467049319294,0.006734748868130162,0.01352627774037429,0.01192215098501285,0.004392976288857142,0.00767965778009653,0.009969506011894707,0.01851020433500852,0.01657013126363264,0.005331809113621104,0.009963133201576699,0.013155272980917796,0.024286677631506545,0.021599189109394464,0.008862356748990746,0.014328332762574843,0.01690917482384125
28,0.0052039884,0.0046861786,0.0019016096,0.00328804,0.0039946153,0.010407992,0.009372374,0.0038032476,0.00657613,0.0079892585,0.015611992,0.014058572,0.0057048798,0.009864204,0.011983901,0.020815995,0.018744767,0.0076065175,0.013152286,0.01597854,0.026019994,0.023430962,0.009508146,0.016440364,0.01997318,0.004955921800264107,0.004290741629760131,0.0014241440399078193,0.002660320251499371,0.003456627831989819,0.009881793980595166,0.0091696367272391,0.002983631386959187,0.005437059381662922,0.007034605632411978,0.014077234768134014,0.012398812419397708,0.004562718062433706,0.00799954793532578,0.010405333985192779,0.0192525075316734,0.017218870558151883,0.005549171068058479,0.010418415929111384,0.013728563983817313,0.025135515002627767,0.022390403646406157,0.009188039666047696,0.014879864431654809,0.017575301612880793
29,0.005389845,0.004853543,0.001969527,0.0034054767,0.0041372804,0.010779706,0.009707103,0.0039390787,0.0068109874,0.008274592,0.016169565,0.014560664,0.005908629,0.0102165025,0.012411896,0.021559421,0.019414222,0.007878177,0.013622007,0.0165492,0.02694928,0.024267783,0.009847723,0.017027525,0.020686515,0.005126685643023017,0.0044407631232420445,0.0014782168476206977,0.002766542643524602,0.003582508112758915,0.010233033451688122,0.00948843286247281,0.003093830520181354,0.005630414534353164,0.007282768345279242,0.014536247233563606,0.01279673036243304,0.0047038591556141695,0.008266292913816828,0.010766024114861623,0.01986778472527239,0.017758623732794968,0.005730427745220526,0.010794326843179531,0.014203972050577293,0.02584449750370266,0.023054560972190045,0.009458806388869824,0.015338480801125482,0.018128321671470823
30,0.005575701,0.005020906,0.002037442,0.0035229065,0.0042799464,0.011151418,0.010041832,0.0040749125,0.00704585,0.008559922,0.016727135,0.015062755,0.0061123753,0.010568795,0.012839894,0.022302853,0.02008368,0.008149838,0.014091737,0.017119868,0.027878566,0.025104605,0.010187299,0.01761468,0.021399839,0.005331119333041576,0.004620416490473692,0.001542298476145543,0.002894155253334541,0.0037326367579477928,0.010653457777430504,0.009871694482371435,0.003225765137937736,0.005862448167551243,0.007578113764450558,0.015087100951612517,0.01327521029406526,0.004873015970284343,0.008586869829182687,0.011195877409822428,0.020607878885714415,0.018408474277872656,0.0059478741319452955,0.01124015317793599,0.014772981996122795,0.026701194921816544,0.023858391940950924,0.009783016626031538,0.015886047246176902,0.018787965542320526
31,0.005761559,0.005188271,0.002105359,0.0036403392,0.0044226116,0.011523133,0.01037656,0.004210739,0.007280714,0.008845255,0.017284706,0.015564847,0.006316119,0.010921088,0.013267895,0.02304628,0.020753136,0.008421499,0.014561461,0.017690532,0.028807852,0.025941426,0.010526877,0.018201835,0.022113167,0.005535033104266895,0.004800062453337307,0.0016065721224681364,0.0030212317716774304,0.0038817802002587055,0.011071625582715903,0.010254309324262533,0.0033565524906565606,0.006094604898191049,0.007870961621303109,0.015639829025672455,0.013753688516623017,0.005041977942721239,0.008907754346452567,0.01162206739370379,0.02134723939881123,0.019058532873214858,0.006164581402203776,0.011681542239985689,0.015336984666125594,0.027563233483671016,0.024663750898510015,0.010105952454400872,0.016432765891709698,0.01944555152058887
