Frame,GT_0.25_R1,GT_0.25_R2,GT_0.25_R3,GT_0.25_R4,GT_0.25_R5,GT_0.50_R1,GT_0.50_R2,GT_0.50_R3,GT_0.50_R4,GT_0.50_R5,GT_0.75_R1,GT_0.75_R2,GT_0.75_R3,GT_0.75_R4,GT_0.75_R5,GT_1.00_R1,GT_1.00_R2,GT_1.00_R3,GT_1.00_R4,GT_1.00_R5,GT_1.25_R1,GT_1.25_R2,GT_1.25_R3,GT_1.25_R4,GT_1.25_R5,Ours_0.25_R1,Ours_0.25_R2,Ours_0.25_R3,Ours_0.25_R4,Ours_0.25_R5,Ours_0.50_R1,Ours_0.50_R2,Ours_0.50_R3,Ours_0.50_R4,Ours_0.50_R5,Ours_0.75_R1,Ours_0.75_R2,Ours_0.75_R3,Ours_0.75_R4,Ours_0.75_R5,Ours_1.00_R1,Ours_1.00_R2,Ours_1.00_R3,Ours_1.00_R4,Ours_1.00_R5,Ours_1.25_R1,Ours_1.25_R2,Ours_1.25_R3,Ours_1.25_R4,Ours_1.25_R5
10,0.001875453,0.0017258881,0.00060315273,0.0011759225,0.0014685931,0.0037510502,0.0034518982,0.0012063714,0.0023518903,0.0029370403,0.005626467,0.0051778285,0.0018095615,0.0035278648,0.0044055856,0.0075019924,0.0069037527,0.0024127674,0.0047037853,0.005874045,0.009377506,0.008629685,0.0030159883,0.005879808,0.007342578,0.0015378929515183798,0.0013528541010752262,0.0003068733678373802,0.0006703117712869182,0.001076267812920007,0.00318240210322341,0.002971889536267934,0.0006415239755307396,0.001550172617383305,0.002231155799626226,0.004522912015373116,0.003398547018391421,0.0010433313626082759,0.002224304839540775,0.0027342877245378613,0.006398253139743823,0.005507950879805169,0.001459079335882222,0.0028764753801444817,0.003926528224658056,0.008351272910288716,0.007573095384492897,0.002312866430977123,0.0048980695509902306,0.0056581251268586754
11,0.0020630124,0.0018984533,0.00066350977,0.0012935058,0.0016153908,0.0041261073,0.0037970315,0.0013270797,0.0025873473,0.0032307443,0.006189131,0.005695599,0.0019905658,0.003880563,0.004846184,0.0082522025,0.0075941645,0.0026540896,0.005174121,0.0064615137,0.01031531,0.009492695,0.0033176197,0.0064679617,0.008076966,0.0016977060776467807,0.0015015614552367361,0.00033681582478798505,0.000741670906766455,0.0011884157169499384,0.003515677768057417,0.0032866211319687124,0.0007093456680918049,0.001712451752230041,0.002462419656053966,0.0049923360602567015,0.0037721155730584465,0.0011545564183041222,0.002448141766624615,0.0030178373517736183,0.0070432256901374665,0.006064429372827893,0.0016036649560369966,0.003235621321646684,0.004347972905453232,0.009239504012046006,0.008382006837534643,0.0025470530260722976,0.005396779795954975,0.006320240992611766
12,0.0022505699,0.0020710449,0.00072374643,0.0014109866,0.0017621395,0.004501212,0.004142276,0.0014477015,0.0028224138,0.0035245586,0.0067518065,0.006213382,0.00217148,0.0042333566,0.0052866484,0.009002424,0.008284535,0.0028954055,0.005644599,0.007048995,0.011253053,0.010355645,0.0036191652,0.00705578,0.008811182,0.0018341102087417736,0.0016198307069901924,0.00036157232900405577,0.0008008696824366842,0.001281480217109797,0.003789828228317536,0.003547617991162084,0.000765616971435707,0.0018469509245757753,0.0026550936412818144,0.00538427628946781,0.004064448610477431,0.0012466442026201684,0.002628774234245726,0.0032595816671839722,0.007587382567550654,0.006524848280031468,0.0017221831621149334,0.0035392923627203467,0.004695990811573573,0.009968897384149975,0.009050297041943772,0.002738307087403023,0.00580814354716294,0.0068726171965411125
13,0.0024381483,0.0022436972,0.00078413857,0.001528766,0.0019091553,0.0048762932,0.004487428,0.0015683437,0.003057535,0.0038183106,0.0073144934,0.006731184,0.0023524247,0.0045863963,0.0057272115,0.009752657,0.008974923,0.0031365517,0.0061150175,0.0076363184,0.012190786,0.011218641,0.00392088,0.0076438887,0.009545498,0.0019960197446295385,0.0017607738765112045,0.000391077699173877,0.0008715973290874691,0.0013943588796106918,0.004120625630578028,0.003857665425976239,0.0008331159860428947,0.002007468315420937,0.002897537326576907,0.005859583633401145,0.004409918748248939,0.0013552903713119333,0.002838749271200609,0.0035609476749225042,0.008291982862132142,0.007091369733616214,0.0018622397184414182,0.003903973714150239,0.005125731619833283,0.01086145343698728,0.00984324157144315,0.00296486643064178,0.006295831572414172,0.007506276138886087
14,0.0026256994,0.002416314,0.0008443849,0.0016462981,0.002056038,0.0052514332,0.004832658,0.0016889388,0.0032926502,0.004111894,0.007877122,0.0072489707,0.0025333764,0.004939002,0.0061679683,0.010502832,0.009665301,0.0033779438,0.006585495,0.008223884,0.013128531,0.012081594,0.0042224186,0.008231797,0.0102800075,0.002198685860747094,0.001932917859303773,0.0004321760445129045,0.0009827537848767194,0.0015324352964960564,0.00451482531328339,0.0042134221152404635,0.0009299918230498349,0.002220151087235552,0.003180861192313262,0.006387541394096344,0.004873383061050491,0.001496787630399717,0.0031434923831644883,0.0039912139257519234,0.009035581344910936,0.007829310302518665,0.0020338657338358182,0.004330277665874069,0.005660488381722054,0.01183640613784702,0.010791394520800631,0.003262317875065225,0.006876474216188475,0.008170771041625204
15,0.0028132931,0.0025889291,0.0009047205,0.0017639801,0.0022028352,0.005626467,0.0051778285,0.0018095615,0.0035278648,0.0044055856,0.008439785,0.0077667846,0.0027144223,0.005291847,0.006608481,0.011253053,0.010355645,0.0036191652,0.00705578,0.008811182,0.014066334,0.012944613,0.0045239194,0.008819758,0.011014103,0.002377558224515148,0.0020923576467060685,0.0004860659357695148,0.0010906527415460888,0.0016600148874569727,0.004850214463702773,0.004529062396110744,0.0010164043982064802,0.002434860778773521,0.003411703794685857,0.006880229817623459,0.005351947969833092,0.0016256333743345048,0.0034369421621383727,0.004409304915741593,0.009672236411590785,0.008493037785678038,0.0022014221112402308,0.004718561179440208,0.006142726078452199,0.012770711663372224,0.011542292124232868,0.003534076614634881,0.00739646029062007,0.008736071836709648
16,0.0030008159,0.0027615088,0.0009651107,0.0018813706,0.0023494866,0.006001607,0.0055229673,0.0019301794,0.0037629802,0.0046993624,0.009002424,0.008284535,0.0028954055,0.005644599,0.007048995,0.012003288,0.011046054,0.0038604795,0.0075261584,0.009398543,0.015004069,0.013807605,0.0048256107,0.00940782,0.011748382,0.0025804622253746343,0.002274736765091652,0.0005459202039122016,0.0012203105771630984,0.001810461388748148,0.005289765574910073,0.004913060214412969,0.0011325168985217959,0.0026899095109180274,0.0036986277491204123,0.007503020366880218,0.005970168268813553,0.0017811501067569594,0.0038277212713213674,0.004909792170458732,0.010463809263719082,0.009284478191616756,0.002415140989665146,0.005184525892509015,0.006865802574610589,0.013880540293487918,0.012553201391014328,0.003852525257776989,0.008011763810157332,0.00940943054826991
17,0.0031883623,0.002934076,0.0010254048,0.001999,0.002496575,0.006376701,0.0058682244,0.0020508263,0.0039981953,0.0049931398,0.0095651,0.0088023115,0.0030762763,0.00599744,0.007489496,0.012753414,0.01173643,0.0041018175,0.007996776,0.009986072,0.015941814,0.014670609,0.00512719,0.009995679,0.012482721,0.0028010963753247295,0.0024520755250635714,0.0006004542086043021,0.00134416909696015,0.0019451158493333013,0.005703264436245683,0.005304267349850102,0.001250241808838664,0.0029201953957664634,0.003998785302340258,0.008039865700715253,0.0065516891731095,0.0019386096180020942,0.004213848694451612,0.0053892449408924036,0.011234578723110573,0.010069233243552307,0.0026267664323169886,0.0056338295078672196,0.007551031997666609,0.014961165700022592,0.013495943902663444,0.004193536306767598,0.00861660704010109,0.010075492316515984
18,0.0033758858,0.0031066875,0.0010858048,0.0021167346,0.0026432876,0.0067518065,0.006213382,0.00217148,0.0042333566,0.0052866484,0.010127729,0.009320125,0.0032572385,0.006350284,0.00793029,0.013503647,0.012426818,0.004343078,0.008466913,0.010573615,0.01687957,0.015533524,0.005428779,0.010583791,0.013216902,0.002988291757130222,0.0025997316406042017,0.0006401106951371963,0.0014465170861131668,0.002087140837107638,0.006049578078930942,0.00564088998869797,0.001347731690708675,0.0031088320433991373,0.004241945423817201,0.008545254723014834,0.007055825224921356,0.0020694892650226643,0.004532567567796188,0.005838185826656679,0.01182520767795475,0.010713721925301638,0.002801460788480561,0.005988036757378904,0.008100577473708194,0.01585605557232356,0.014383600131737099,0.004479041576214508,0.00911178678836634,0.010626416083787612
19,0.0035634323,0.0032792217,0.0011460633,0.0022342585,0.0027902185,0.0071269474,0.0065586134,0.0022920961,0.0044686664,0.0055804504,0.010690391,0.009837851,0.003438358,0.0067029763,0.008370621,0.0142538585,0.01311722,0.0045842277,0.00893744,0.011161145,0.017817315,0.016396457,0.0057304613,0.011171801,0.013951168,0.003200363558168127,0.0028037944575654075,0.0006912752476440171,0.0015759468974762489,0.0022408664523083824,0.006459015392669382,0.006028978118448597,0.0014534480506537125,0.0033467126387943602,0.004541248332123582,0.009118303652125334,0.007647301301264149,0.0022243138833329176,0.004911114100213568,0.006354842868446722,0.012621969923649952,0.011475938869778,0.0029992532369469307,0.006404451003193832,0.008709085880507197,0.016921941279969103,0.015387436539300145,0.004809405501884978,0.00969674817316529,0.011264988926065544
20,0.0037510502,0.0034518982,0.0012063714,0.0023518903,0.0029370403,0.0075019924,0.0069037527,0.0024127674,0.0047037853,0.005874045,0.011253053,0.010355645,0.0036191652,0.00705578,0.008811182,0.015004069,0.013807605,0.0048256107,0.00940782,0.011748382,0.018755095,0.0172595,0.006032024,0.0117596695,0.014685556,0.003402705149108779,0.0030117733378788557,0.0007474746843138798,0.0017011409368572082,0.0023936726710752773,0.006884715218560076,0.006440854712247828,0.0015523699088783012,0.003599736183775751,0.004825722265288744,0.009724940782918447,0.008227342623466697,0.0023766693893866107,0.005266894525311857,0.006833023892040234,0.013470754794276691,0.012225945148041898,0.0031868676077139602,0.006814437533393995,0.009284671214309018,0.017943962004605143,0.0163337054410134,0.005120811375129424,0.010272223833850598,0.011933795959023495
21,0.00393856,0.0036244774,0.0012666878,0.0024694744,0.003083777,0.007877122,0.0072489707,0.0025333764,0.004939002,0.0061679683,0.011815682,0.010873444,0.0038001495,0.0074085314,0.009251915,0.015754277,0.014497966,0.005066906,0.009878199,0.012335706,0.019692827,0.018122442,0.006333579,0.012347725,0.015419799,0.0035788662050339226,0.003180209985954389,0.0007940864511882693,0.0018007109058701184,0.0025203839725876326,0.007227102111439597,0.006756181641345371,0.001633904466033306,0.003796177674609773,0.005059869110956334,0.010213358511586213,0.008698918882649401,0.0024980899903571246,0.005508501348716818,0.007257932862559659,0.014177463613786074,0.012878000963967993,0.0033412467237029014,0.007150714036830548,0.009792246001028515,0.01877572149974202,0.01720803636336884,0.005376954911656978,0.010789048370859658,0.012508977660542436
22,0.0041261073,0.0037970315,0.0013270797,0.0025873473,0.0032307443,0.0082522025,0.0075941645,0.0026540896,0.005174121,0.0064615137,0.012378369,0.01139123,0.0039811744,0.007761564,0.009692392,0.016504465,0.015188354,0.0053081284,0.010348525,0.012923357,0.02063057,0.01898544,0.006635281,0.012935735,0.016154028,0.003798772235029909,0.003365453070087006,0.0008497653633941586,0.0019225878419678855,0.00266856990808484,0.007650777451000123,0.007164206072836667,0.0017312033399746424,0.0040240448308584515,0.005337341068779711,0.010792687107631932,0.009264415430961858,0.00264278212177909,0.005790186338701723,0.007731386483219013,0.014988723548245875,0.013669088926233995,0.0035229131226166203,0.007547674927577445,0.010393361699917714,0.019798533840060948,0.01827094414763943,0.0056793917992582045,0.011412620640274283,0.013226469865045514
23,0.0043136175,0.003969672,0.0013874499,0.002704689,0.0033776392,0.008627343,0.007939305,0.0027747492,0.0054095746,0.006755242,0.012940996,0.011909043,0.004162064,0.008114217,0.01013304,0.01725464,0.015878713,0.0055494597,0.010818957,0.013510668,0.021568364,0.019848421,0.0069368114,0.013523649,0.01688827,0.004020355729251026,0.00354737450160261,0.0009053112341773007,0.0020418397687027305,0.002817584694173898,0.008065350158840232,0.007579609631528695,0.00182950239504394,0.004250265421484243,0.005615204316830302,0.01136992691238891,0.009888053225156344,0.0028028047148560935,0.00606867068055346,0.008204477940850632,0.015788444133063226,0.01445382731531433,0.0037005577537140588,0.007937558217424541,0.010972999408100573,0.020852005342944686,0.019354496041178643,0.005977005951473137,0.012027672929311586,0.01393221400035499
24,0.004501212,0.004142276,0.0014477015,0.0028224138,0.0035245586,0.009002424,0.008284535,0.0028954055,0.005644599,0.007048995,0.013503647,0.012426818,0.004343078,0.008466913,0.010573615,0.01800486,0.016569097,0.0057906895,0.011289238,0.014098064,0.022506107,0.020711385,0.007238462,0.01411161,0.0176225,0.004199978345316271,0.003696621113292914,0.0009512492711874845,0.0021495688196015265,0.0029420324751949956,0.008411183807979105,0.007894121323534918,0.001910663466624064,0.004437736017372079,0.0058508055745304125,0.011856120331676854,0.01038554982677306,0.0029332928546006143,0.006348162224802804,0.00862319433004374,0.016448661110581932,0.015103451955636994,0.003846536165754648,0.008287037813063098,0.011477555164753194,0.021675212219859834,0.02017800522497059,0.006218329539713788,0.012532570475980337,0.014422121190395923
25,0.0046887584,0.0043148766,0.0015079535,0.002939901,0.0036711972,0.009377506,0.008629685,0.0030159883,0.005879808,0.007342578,0.014066334,0.012944613,0.0045239194,0.008819758,0.011014103,0.018755095,0.0172595,0.006032024,0.0117596695,0.014685556,0.023443876,0.021574343,0.0075399894,0.014699718,0.01835684,0.0044085650634491476,0.0038839682537912396,0.0010061985715385394,0.002267908209174664,0.0030895655284782606,0.008820747258580489,0.008278338113010536,0.002007521321947328,0.004660985542816215,0.006129682358609927,0.01245526372900823,0.010955389427451945,0.00308171228356923,0.006681978085237312,0.00911255705381311,0.017238008379186917,0.015898222985671853,0.004019344026558888,0.00876301695825877,0.012030944095452686,0.02261561986117921,0.021141652461982657,0.006502520458448886,0.013132305162060695,0.01502280419132684
26,0.0048762932,0.004487428,0.0015683437,0.003057535,0.0038183106,0.009752657,0.008974923,0.0031365517,0.0061150175,0.0076363184,0.014628986,0.013462365,0.0047049443,0.009172609,0.011454787,0.019505281,0.017949859,0.006273319,0.012229996,0.015272964,0.024381656,0.02243732,0.007841596,0.015287631,0.019091118,0.004618943602485109,0.004070016352763944,0.0010601913196065437,0.0023849933500362784,0.003233892634205277,0.009223696597790898,0.008670172733908937,0.00210533234317052,0.004882276704019339,0.0064044918908563965,0.013049786578673546,0.011536561525865,0.003228610788641658,0.007031461840449058,0.009610505235405147,0.01804688716503293,0.016722140398363772,0.0041893224750107795,0.009264046297222548,0.01257788223959902,0.02359510670439999,0.022098932090946526,0.006781706218730511,0.013719748799070305,0.015740717691943636
27,0.0050638514,0.0046600336,0.0016286056,0.0031750174,0.0039650477,0.010127729,0.009320125,0.0032572385,0.006350284,0.00793029,0.015191638,0.013980153,0.004885877,0.009525304,0.011895252,0.020255502,0.018640248,0.006514581,0.012700328,0.015860252,0.02531939,0.023300309,0.008143183,0.015875496,0.019825384,0.004793192582397008,0.0042320035868017355,0.0011100474371240924,0.002486174878843338,0.003338603528522889,0.009562315614179888,0.00900806887892495,0.002203007640004696,0.005064317182172448,0.00663518904611588,0.013546174415393667,0.012008028266682517,0.0033461066874045133,0.007312486372620846,0.009996237619246513,0.018681827732339572,0.017363476110999074,0.00432751035497179,0.009696167947310177,0.01303694270017316,0.024413704587341628,0.022823828651931923,0.007003952687993006,0.014180048861692185,0.01636097110164689
28,0.0052514332,0.004832658,0.0016889388,0.0032926502,0.004111894,0.010502832,0.009665301,0.0033779438,0.006585495,0.008223884,0.015754277,0.014497966,0.005066906,0.009878199,0.012335706,0.021005688,0.0193306,0.0067559145,0.013170753,0.016447732,0.026257157,0.024163328,0.008444809,0.016463602,0.02055976,0.005003514387083248,0.004423660688666891,0.0011707727168377108,0.00261342176570512,0.0034890181939887543,0.00998084102855568,0.009397634087347376,0.0023369644792705898,0.005298970547576521,0.006933676494395125,0.0140950443375361,0.012537260178594044,0.0034886295519026417,0.007651101402206111,0.010463691014284564,0.019396222756843967,0.018054820966314243,0.004489137845688482,0.010207965085641143,0.013593594722206377,0.02525369508959688,0.023511162622355537,0.007320551250486426,0.014703894590447651,0.01707764767889911
29,0.0054389806,0.005005194,0.001749322,0.0034101917,0.004258764,0.01087796,0.010010463,0.003498483,0.0068205134,0.008517528,0.016316941,0.015015768,0.005247846,0.010230947,0.012776461,0.021755898,0.020021034,0.0069971276,0.013641423,0.017035067,0.02719488,0.025026273,0.008746415,0.017051566,0.021293905,0.005178388220555182,0.0045773073381744234,0.0012177825101619996,0.0027212299653367102,0.0036195826051653966,0.010345555216742283,0.00977374191069365,0.002433850882001153,0.005493770459541622,0.007199743284131702,0.014569159963134525,0.012976241038136946,0.003605879981282363,0.007944887344155745,0.010875105473383218,0.02000317610422864,0.01859866064910562,0.0046339169255739535,0.010623893915099594,0.01405281939097364,0.0259791963071758,0.024210719970090524,0.007593089306545758,0.015119522846241667,0.017667282246734316
30,0.005626467,0.0051778285,0.0018095615,0.0035278648,0.0044055856,0.011253053,0.010355645,0.0036191652,0.00705578,0.008811182,0.01687957,0.015533524,0.005428779,0.010583791,0.013216902,0.022506107,0.020711385,0.007238462,0.01411161,0.0176225,0.028132634,0.025889201,0.009048059,0.017639525,0.022028206,0.0053635515429936624,0.0047621851252007494,0.0012741798644122278,0.0028553505607090295,0.003775725923445668,0.010754262946427123,0.010192310222567606,0.0025488381114465004,0.005734316833695257,0.007515792135657221,0.015112061802765846,0.013486578494144419,0.0037505818809306637,0.008295441427100845,0.01136369513217241,0.020738994354939255,0.019246308392939636,0.0048308530557410806,0.011105603968509308,0.014599456659299624,0.026796653772982675,0.02506750015076462,0.00789542546955492,0.015710564077291104,0.018367502665539038
31,0.005814086,0.0053504007,0.0018699253,0.003645351,0.004552383,0.011628123,0.0107008405,0.0037398164,0.0072909445,0.009104851,0.01744222,0.01605133,0.005609819,0.010936396,0.013657501,0.023256306,0.021401744,0.007479674,0.014582036,0.018210031,0.029070403,0.026752226,0.009349649,0.018227536,0.02276245,0.005560715761831833,0.004949399378299928,0.0013302870219181837,0.002989419726153012,0.003930843312940408,0.01117840068904783,0.01055875688460092,0.0026550296641143847,0.005954361458789661,0.007827806351470188,0.015688163072591025,0.013974182308436589,0.0038824223441357593,0.008655869780003168,0.011846342937302275,0.02145506440337372,0.019897854486823255,0.005016311628674227,0.011584051350680389,0.015139340988007823,0.027696589043673385,0.025857016942725068,0.008130196151421172,0.016203806672278602,0.018965522413365327
